ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.716,-14.97,-1.447,0.696,-0.871,-0.364,-6.4,38.1,-24.5,23409,2016-08-02 15:31:05:206
1.34,-8.405,2.133,-1.17,0.629,0.767,-6.4,38.1,-24.5,23509,2016-08-02 15:31:05:306
1.34,-8.405,2.133,-1.17,0.629,0.767,-9.1,37.9,-25.0,23609,2016-08-02 15:31:05:406
2.025,-5.034,2.061,2.268,1.779,-0.494,-9.1,37.9,-25.0,23709,2016-08-02 15:31:05:506
2.025,-5.034,2.061,2.268,1.779,-0.494,-5.6,40.9,-19.9,23809,2016-08-02 15:31:05:606
12.899,-19.609,-10.103,2.268,1.779,-0.494,-5.6,40.9,-19.9,23909,2016-08-02 15:31:05:706
12.899,-19.609,-10.103,0.481,-1.68,-0.358,-0.4,43.3,-15.5,24009,2016-08-02 15:31:05:806
1.597,-7.568,-6.826,0.481,-1.68,-0.358,-0.4,43.3,-15.5,24109,2016-08-02 15:31:05:906
1.597,-7.568,-6.826,1.14,-1.574,-0.877,1.0,43.2,-16.6,24210,2016-08-02 15:31:06:007
-1.032,-10.062,0.115,1.14,-1.574,-0.877,1.0,43.2,-16.6,24311,2016-08-02 15:31:06:108
1.646,-15.073,-6.537,-2.428,1.081,1.6,-3.4,40.4,-21.4,24411,2016-08-02 15:31:06:208
1.646,-15.073,-6.537,-2.428,1.081,1.6,-3.4,40.4,-21.4,24510,2016-08-02 15:31:06:307
-0.909,-9.452,2.24,-2.428,1.081,1.6,-8.2,38.9,-24.7,24609,2016-08-02 15:31:06:406
-0.909,-9.452,2.24,-0.927,0.868,1.035,-8.2,38.9,-24.7,24711,2016-08-02 15:31:06:508
0.97,-6.175,-0.983,-0.927,0.868,1.035,-7.9,40.7,-21.5,24810,2016-08-02 15:31:06:607
0.97,-6.175,-0.983,-0.764,-0.602,0.591,-7.9,40.7,-21.5,24911,2016-08-02 15:31:06:708
4.562,-4.626,3.44,-0.764,-0.602,0.591,-2.9,43.9,-16.5,25011,2016-08-02 15:31:06:808
4.562,-4.626,3.44,-0.764,-0.602,0.591,-2.9,43.9,-16.5,25111,2016-08-02 15:31:06:908
6.497,-7.102,-4.29,1.824,-1.8,0.312,-1.0,44.1,-16.4,25210,2016-08-02 15:31:07:007
0.32,-9.258,-0.277,1.824,-1.8,0.312,-1.0,44.1,-16.4,25310,2016-08-02 15:31:07:107
0.32,-9.258,-0.277,-0.103,-0.953,-0.336,-4.9,41.0,-21.6,25410,2016-08-02 15:31:07:207
1.916,-14.946,0.004,-0.103,-0.953,-0.336,-4.9,41.0,-21.6,25509,2016-08-02 15:31:07:306
1.916,-14.946,0.004,-0.983,-0.352,0.761,-10.6,38.2,-25.6,25610,2016-08-02 15:31:07:407
-0.243,-8.8,1.2,-0.983,-0.352,0.761,-10.6,38.2,-25.6,25710,2016-08-02 15:31:07:507
-0.243,-8.8,1.2,-0.983,-0.352,0.761,-11.2,39.5,-22.8,25811,2016-08-02 15:31:07:608
3.032,-6.778,0.838,2.325,1.949,-0.465,-11.2,39.5,-22.8,25910,2016-08-02 15:31:07:707
3.032,-6.778,0.838,2.325,1.949,-0.465,-4.8,42.8,-18.0,26009,2016-08-02 15:31:07:806
6.193,-8.118,3.215,1.748,-2.077,-0.542,-4.8,42.8,-18.0,26111,2016-08-02 15:31:07:908
2.96,-6.895,-4.085,1.748,-2.077,-0.542,0.4,44.6,-15.7,26210,2016-08-02 15:31:08:007
2.96,-6.895,-4.085,1.748,-2.077,-0.542,0.4,44.6,-15.7,26310,2016-08-02 15:31:08:107
0.19,-9.401,0.845,1.25,-2.765,-1.06,-1.6,42.4,-20.5,26411,2016-08-02 15:31:08:208
0.19,-9.401,0.845,1.25,-2.765,-1.06,-1.6,42.4,-20.5,26511,2016-08-02 15:31:08:308
-1.31,-11.608,-4.692,-1.572,-0.363,0.971,-9.0,38.3,-25.6,26610,2016-08-02 15:31:08:407
-1.31,-11.608,-4.692,-1.572,-0.363,0.971,-9.0,38.3,-25.6,26710,2016-08-02 15:31:08:507
-4.314,-10.223,0.544,-1.752,1.28,1.364,-12.2,37.9,-27.1,26809,2016-08-02 15:31:08:606
-4.314,-10.223,0.544,-1.752,1.28,1.364,-12.2,37.9,-27.1,26909,2016-08-02 15:31:08:706
1.031,-2.923,-1.416,-1.752,1.28,1.364,-7.9,41.8,-18.6,27009,2016-08-02 15:31:08:806
11.096,-18.457,1.994,-1.312,1.162,-0.253,-7.9,41.8,-18.6,27109,2016-08-02 15:31:08:906
11.096,-18.457,1.994,-1.312,1.162,-0.253,-1.7,45.4,-13.1,27208,2016-08-02 15:31:09:005
-2.324,-11.333,-1.311,1.085,2.854,-0.239,-1.7,45.4,-13.1,27309,2016-08-02 15:31:09:106
-2.324,-11.333,-1.311,1.085,2.854,-0.239,-0.9,44.5,-14.6,27409,2016-08-02 15:31:09:206
0.011,-9.149,0.652,1.085,2.854,-0.239,-0.9,44.5,-14.6,27509,2016-08-02 15:31:09:306
0.011,-9.149,0.652,1.188,-0.153,-0.668,-5.0,41.1,-21.7,27608,2016-08-02 15:31:09:405
-4.491,-14.521,-4.299,1.188,-0.153,-0.668,-5.0,41.1,-21.7,27709,2016-08-02 15:31:09:506
-4.491,-14.521,-4.299,-2.081,0.21,0.759,-10.0,38.3,-25.7,27809,2016-08-02 15:31:09:606
-3.204,-10.527,1.013,-2.081,0.21,0.759,-10.0,38.3,-25.7,27908,2016-08-02 15:31:09:705
5.022,-3.087,-0.132,1.272,3.986,0.491,-9.6,39.8,-21.5,28008,2016-08-02 15:31:09:805
5.022,-3.087,-0.132,1.272,3.986,0.491,-9.6,39.8,-21.5,28109,2016-08-02 15:31:09:906
4.468,-5.044,1.014,1.272,3.986,0.491,-4.0,43.9,-16.6,28209,2016-08-02 15:31:10:006
4.468,-5.044,1.014,0.213,0.997,-1.984,-4.0,43.9,-16.6,28309,2016-08-02 15:31:10:106
-2.193,-16.84,0.9,0.213,0.997,-1.984,1.0,45.5,-14.5,28409,2016-08-02 15:31:10:206
-2.193,-16.84,0.9,0.884,0.042,-0.105,1.0,45.5,-14.5,28510,2016-08-02 15:31:10:307
0.359,-9.272,-2.753,0.884,0.042,-0.105,-1.7,42.7,-19.9,28610,2016-08-02 15:31:10:407
0.359,-9.272,-2.753,0.884,0.042,-0.105,-1.7,42.7,-19.9,28709,2016-08-02 15:31:10:506
-0.284,-11.659,-7.599,-1.115,-1.012,0.092,-1.7,42.7,-19.9,28809,2016-08-02 15:31:10:606
1.602,-9.06,-0.161,-1.115,-1.012,0.092,-8.2,38.9,-24.8,28908,2016-08-02 15:31:10:705
1.602,-9.06,-0.161,-1.259,0.078,0.772,-8.2,38.9,-24.8,29009,2016-08-02 15:31:10:806
2.849,-3.335,0.051,-1.259,0.078,0.772,-10.7,38.7,-24.5,29109,2016-08-02 15:31:10:906
2.849,-3.335,0.051,-1.595,1.186,1.004,-10.7,38.7,-24.5,29209,2016-08-02 15:31:11:006
12.532,-12.877,3.006,-1.595,1.186,1.004,-6.8,42.5,-18.2,29309,2016-08-02 15:31:11:106
12.532,-12.877,3.006,-1.595,1.186,1.004,-6.8,42.5,-18.2,29409,2016-08-02 15:31:11:206
3.111,-11.821,-1.121,1.76,-0.053,0.046,-2.2,45.4,-13.8,29511,2016-08-02 15:31:11:308
3.111,-11.821,-1.121,1.76,-0.053,0.046,-2.2,45.4,-13.8,29609,2016-08-02 15:31:11:406
-0.106,-9.656,-1.094,0.788,-0.037,-0.499,-2.6,44.2,-17.3,29711,2016-08-02 15:31:11:508
-0.486,-14.39,-5.198,0.788,-0.037,-0.499,-2.6,44.2,-17.3,29811,2016-08-02 15:31:11:608
-0.486,-14.39,-5.198,0.788,-0.037,-0.499,-8.3,40.5,-23.4,29909,2016-08-02 15:31:11:706
-1.103,-8.127,1.612,-1.316,0.485,0.694,-8.3,40.5,-23.4,30009,2016-08-02 15:31:11:806
-1.103,-8.127,1.612,-1.316,0.485,0.694,-11.1,39.0,-25.6,30111,2016-08-02 15:31:11:908
3.13,-3.838,0.251,1.593,2.79,-0.154,-11.1,39.0,-25.6,30209,2016-08-02 15:31:12:006
3.13,-3.838,0.251,1.593,2.79,-0.154,-8.0,41.8,-19.5,30309,2016-08-02 15:31:12:106
13.598,-18.492,1.706,0.455,-1.99,-0.694,-8.0,41.8,-19.5,30409,2016-08-02 15:31:12:206
13.598,-18.492,1.706,0.455,-1.99,-0.694,-1.9,44.9,-13.6,30509,2016-08-02 15:31:12:306
1.957,-8.589,-3.355,0.455,-1.99,-0.694,-1.9,44.9,-13.6,30611,2016-08-02 15:31:12:408
0.421,-10.763,0.047,1.211,-1.916,-0.73,-0.6,44.3,-15.1,30709,2016-08-02 15:31:12:506
0.421,-10.763,0.047,1.211,-1.916,-0.73,-0.6,44.3,-15.1,30810,2016-08-02 15:31:12:607
1.822,-13.965,-1.259,-2.286,1.06,1.395,-5.5,40.5,-22.0,30909,2016-08-02 15:31:12:706
1.822,-13.965,-1.259,-2.286,1.06,1.395,-5.5,40.5,-22.0,31009,2016-08-02 15:31:12:806
-2.757,-11.765,1.08,-2.286,1.06,1.395,-9.3,38.0,-26.5,31111,2016-08-02 15:31:12:908
-2.757,-11.765,1.08,-1.235,1.418,1.365,-9.3,38.0,-26.5,31209,2016-08-02 15:31:13:006
2.194,-2.274,-0.763,-1.235,1.418,1.365,-7.9,40.4,-21.0,31309,2016-08-02 15:31:13:106
2.194,-2.274,-0.763,-1.493,1.031,1.05,-7.9,40.4,-21.0,31410,2016-08-02 15:31:13:207
18.158,-19.609,-5.485,-1.493,1.031,1.05,-3.0,44.2,-14.8,31510,2016-08-02 15:31:13:307
-0.616,-8.483,-2.234,2.657,-0.882,-0.015,-3.0,44.2,-14.8,31609,2016-08-02 15:31:13:406
-0.616,-8.483,-2.234,2.657,-0.882,-0.015,-2.2,44.8,-13.2,31709,2016-08-02 15:31:13:506
-0.869,-10.168,0.045,2.657,-0.882,-0.015,-2.2,44.8,-13.2,31811,2016-08-02 15:31:13:608
-0.869,-10.168,0.045,0.798,-0.726,-0.499,-6.9,40.6,-20.5,31909,2016-08-02 15:31:13:706
3.865,-13.204,-4.812,0.798,-0.726,-0.499,-6.9,40.6,-20.5,32009,2016-08-02 15:31:13:806
3.865,-13.204,-4.812,-0.553,-0.401,0.797,-12.7,36.4,-25.9,32111,2016-08-02 15:31:13:908
-0.944,-9.321,2.107,-0.553,-0.401,0.797,-12.7,36.4,-25.9,32209,2016-08-02 15:31:14:006
-0.944,-9.321,2.107,-0.553,-0.401,0.797,-12.4,37.8,-23.0,32309,2016-08-02 15:31:14:106
1.568,-4.55,0.595,2.183,1.928,0.045,-12.4,37.8,-23.0,32409,2016-08-02 15:31:14:206
6.988,-16.809,-2.559,2.183,1.928,0.045,-6.7,42.5,-17.6,32509,2016-08-02 15:31:14:306
6.988,-16.809,-2.559,1.224,-1.514,-0.268,-6.7,42.5,-17.6,32609,2016-08-02 15:31:14:406
5.458,-6.457,-6.127,1.224,-1.514,-0.268,-2.2,45.5,-13.5,32709,2016-08-02 15:31:14:506
5.458,-6.457,-6.127,1.505,-2.462,-0.967,-2.2,45.5,-13.5,32809,2016-08-02 15:31:14:606
0.07,-11.141,-3.344,1.505,-2.462,-0.967,-3.2,42.5,-19.4,32909,2016-08-02 15:31:14:706
0.07,-11.141,-3.344,1.505,-2.462,-0.967,-3.2,42.5,-19.4,33009,2016-08-02 15:31:14:806
8.434,-16.342,1.307,-2.979,-0.183,1.942,-8.3,38.6,-24.8,33109,2016-08-02 15:31:14:906
8.434,-16.342,1.307,-2.979,-0.183,1.942,-8.3,38.6,-24.8,33211,2016-08-02 15:31:15:008
2.317,-5.95,2.847,-1.593,1.097,1.045,-9.8,38.5,-25.5,33310,2016-08-02 15:31:15:107
3.183,-12.638,-11.313,-1.593,1.097,1.045,-9.8,38.5,-25.5,33409,2016-08-02 15:31:15:206
3.183,-12.638,-11.313,-1.593,1.097,1.045,-5.2,42.0,-18.0,33510,2016-08-02 15:31:15:307
-4.604,-4.631,11.302,-0.217,1.138,-1.248,-5.2,42.0,-18.0,33611,2016-08-02 15:31:15:408
-4.604,-4.631,11.302,-0.217,1.138,-1.248,-0.7,45.2,-11.9,33709,2016-08-02 15:31:15:506
5.764,-6.366,-1.371,1.658,-1.699,0.468,-0.7,45.2,-11.9,33809,2016-08-02 15:31:15:606
5.764,-6.366,-1.371,1.658,-1.699,0.468,-1.7,43.6,-15.7,33911,2016-08-02 15:31:15:708
-1.735,-11.662,-1.244,-0.706,-1.135,-0.304,-1.7,43.6,-15.7,34008,2016-08-02 15:31:15:805
-1.735,-11.662,-1.244,-0.706,-1.135,-0.304,-8.5,38.9,-22.7,34111,2016-08-02 15:31:15:908
9.615,-15.847,2.776,-0.706,-1.135,-0.304,-8.5,38.9,-22.7,34211,2016-08-02 15:31:16:008
2.571,-4.498,3.346,-0.49,-1.955,1.698,-11.5,37.1,-25.4,34309,2016-08-02 15:31:16:106
2.571,-4.498,3.346,-0.49,-1.955,1.698,-11.5,37.1,-25.4,34409,2016-08-02 15:31:16:206
-1.677,-19.609,-19.609,1.85,0.511,-1.548,-7.1,40.0,-19.2,34509,2016-08-02 15:31:16:306
-1.677,-19.609,-19.609,1.85,0.511,-1.548,-7.1,40.0,-19.2,34609,2016-08-02 15:31:16:406
0.95,0.897,8.532,1.85,0.511,-1.548,-0.4,44.2,-13.0,34709,2016-08-02 15:31:16:506
0.95,0.897,8.532,2.01,1.015,-1.432,-0.4,44.2,-13.0,34811,2016-08-02 15:31:16:608
2.724,-4.196,1.681,2.01,1.015,-1.432,-0.4,44.2,-13.0,34910,2016-08-02 15:31:16:707
2.724,-4.196,1.681,1.101,-1.319,-1.152,0.3,44.3,-13.9,35011,2016-08-02 15:31:16:808
-2.571,-12.413,1.452,1.101,-1.319,-1.152,0.3,44.3,-13.9,35110,2016-08-02 15:31:16:907
10.819,-15.225,-0.421,-2.25,-0.237,2.417,-5.6,40.6,-20.4,35209,2016-08-02 15:31:17:006
10.819,-15.225,-0.421,-2.25,-0.237,2.417,-5.6,40.6,-20.4,35311,2016-08-02 15:31:17:108
4.056,-1.613,2.356,-2.25,-0.237,2.417,-10.4,38.0,-25.4,35409,2016-08-02 15:31:17:206
4.056,-1.613,2.356,-0.135,3.325,0.419,-10.4,38.0,-25.4,35509,2016-08-02 15:31:17:306
-0.616,-19.609,-10.787,-0.135,3.325,0.419,-7.4,40.7,-19.2,35609,2016-08-02 15:31:17:406
-0.616,-19.609,-10.787,0.696,1.235,-2.061,-7.4,40.7,-19.2,35710,2016-08-02 15:31:17:507
-1.362,-7.204,10.561,0.696,1.235,-2.061,-1.1,45.7,-11.9,35809,2016-08-02 15:31:17:606
-1.362,-7.204,10.561,0.696,1.235,-2.061,-1.1,45.7,-11.9,35909,2016-08-02 15:31:17:706
2.27,-6.052,1.817,0.991,-1.464,-0.03,1.1,47.6,-10.3,36009,2016-08-02 15:31:17:806
0.141,-10.54,2.005,0.991,-1.464,-0.03,1.1,47.6,-10.3,36110,2016-08-02 15:31:17:907
0.141,-10.54,2.005,-0.356,-1.732,-0.509,-3.5,44.5,-18.5,36211,2016-08-02 15:31:18:008
9.751,-15.565,6.167,-0.356,-1.732,-0.509,-3.5,44.5,-18.5,36311,2016-08-02 15:31:18:108
9.751,-15.565,6.167,-0.774,-0.411,0.75,-9.6,40.9,-24.8,36409,2016-08-02 15:31:18:206
1.411,-4.837,1.697,-0.774,-0.411,0.75,-9.6,40.9,-24.8,36509,2016-08-02 15:31:18:306
1.411,-4.837,1.697,-0.774,-0.411,0.75,-10.3,41.1,-22.4,36609,2016-08-02 15:31:18:406
-3.587,-19.609,-19.466,1.168,1.084,-1.554,-10.3,41.1,-22.4,36709,2016-08-02 15:31:18:506
-3.587,-19.609,-19.466,1.168,1.084,-1.554,-6.4,44.1,-16.1,36809,2016-08-02 15:31:18:606
-0.681,-3.474,8.602,2.021,0.524,-0.88,-6.4,44.1,-16.1,36910,2016-08-02 15:31:18:707
2.122,-6.182,4.985,2.021,0.524,-0.88,-3.4,45.4,-12.7,37011,2016-08-02 15:31:18:808
2.122,-6.182,4.985,2.021,0.524,-0.88,-3.4,45.4,-12.7,37111,2016-08-02 15:31:18:908
-0.442,-12.436,-0.172,1.33,-0.363,-0.868,-6.8,42.2,-19.1,37209,2016-08-02 15:31:19:006
-0.442,-12.436,-0.172,1.33,-0.363,-0.868,-6.8,42.2,-19.1,37309,2016-08-02 15:31:19:106
8.997,-17.632,0.708,-1.858,-1.215,2.251,-13.3,36.7,-25.3,37410,2016-08-02 15:31:19:207
8.997,-17.632,0.708,-1.858,-1.215,2.251,-13.3,36.7,-25.3,37511,2016-08-02 15:31:19:308
3.262,-0.275,0.893,0.525,4.176,0.334,-15.0,36.7,-25.1,37610,2016-08-02 15:31:19:407
3.262,-0.275,0.893,0.525,4.176,0.334,-15.0,36.7,-25.1,37711,2016-08-02 15:31:19:508
-2.25,-8.839,-4.548,0.525,4.176,0.334,-9.9,41.2,-19.3,37809,2016-08-02 15:31:19:606
-2.25,-8.839,-4.548,-2.027,-0.834,-0.287,-9.9,41.2,-19.3,37910,2016-08-02 15:31:19:707
4.338,-8.588,5.162,-2.027,-0.834,-0.287,-3.7,45.8,-13.0,38009,2016-08-02 15:31:19:806
2.541,-5.742,2.972,1.234,-2.266,-0.758,-3.7,45.8,-13.0,38111,2016-08-02 15:31:19:908
2.541,-5.742,2.972,1.234,-2.266,-0.758,-5.1,43.4,-16.8,38211,2016-08-02 15:31:20:008
-1.444,-12.041,-3.768,1.234,-2.266,-0.758,-5.1,43.4,-16.8,38309,2016-08-02 15:31:20:106
-1.444,-12.041,-3.768,-2.273,0.602,0.766,-11.2,38.2,-22.5,38409,2016-08-02 15:31:20:206
7.843,-14.22,-4.439,-2.273,0.602,0.766,-11.2,38.2,-22.5,38511,2016-08-02 15:31:20:308
7.843,-14.22,-4.439,-1.469,1.104,1.143,-14.7,36.4,-23.9,38609,2016-08-02 15:31:20:406
3.939,1.106,1.503,-1.469,1.104,1.143,-14.7,36.4,-23.9,38709,2016-08-02 15:31:20:506
3.939,1.106,1.503,-1.469,1.104,1.143,-11.2,40.0,-18.2,38810,2016-08-02 15:31:20:607
3.304,3.069,-2.571,-0.883,-1.783,0.891,-11.2,40.0,-18.2,38909,2016-08-02 15:31:20:706
1.774,-19.609,0.367,-0.883,-1.783,0.891,-5.6,45.1,-12.0,39009,2016-08-02 15:31:20:806
1.774,-19.609,0.367,2.63,-0.98,0.812,-5.6,45.1,-12.0,39113,2016-08-02 15:31:20:910
1.301,-8.886,0.883,2.63,-0.98,0.812,-5.6,44.0,-15.3,39211,2016-08-02 15:31:21:008
1.301,-8.886,0.883,-0.02,-0.797,-0.846,-5.6,44.0,-15.3,39311,2016-08-02 15:31:21:108
-3.03,-14.736,-1.729,-0.02,-0.797,-0.846,-10.9,39.1,-22.0,39413,2016-08-02 15:31:21:210
-3.03,-14.736,-1.729,-0.02,-0.797,-0.846,-10.9,39.1,-22.0,39509,2016-08-02 15:31:21:306
0.426,-10.104,4.156,-1.77,-0.96,0.359,-13.9,37.0,-25.6,39611,2016-08-02 15:31:21:408
0.426,-10.104,4.156,-1.77,-0.96,0.359,-13.9,37.0,-25.6,39713,2016-08-02 15:31:21:510
2.957,2.053,0.534,2.506,1.526,0.04,-9.7,40.3,-17.8,39809,2016-08-02 15:31:21:606
5.681,-1.208,-2.983,2.506,1.526,0.04,-9.7,40.3,-17.8,39911,2016-08-02 15:31:21:708
5.681,-1.208,-2.983,1.173,-1.822,0.578,-2.9,46.1,-10.9,40014,2016-08-02 15:31:21:811
4.629,-19.609,0.719,1.173,-1.822,0.578,-2.9,46.1,-10.9,40111,2016-08-02 15:31:21:908
4.629,-19.609,0.719,1.173,-1.822,0.578,-1.3,46.5,-11.0,40209,2016-08-02 15:31:22:006
2.85,-9.139,1.243,1.071,-1.758,-0.868,-1.3,46.5,-11.0,40313,2016-08-02 15:31:22:110
2.85,-9.139,1.243,1.071,-1.758,-0.868,-6.5,42.4,-19.1,40412,2016-08-02 15:31:22:209
-0.389,-11.964,0.754,-2.096,0.433,0.893,-6.5,42.4,-19.1,40511,2016-08-02 15:31:22:308
9.318,-13.429,-1.638,-2.096,0.433,0.893,-6.5,42.4,-19.1,40609,2016-08-02 15:31:22:406
9.318,-13.429,-1.638,-2.096,0.433,0.893,-11.7,38.8,-25.0,40712,2016-08-02 15:31:22:509
4.448,0.827,1.104,-1.538,0.765,1.388,-11.7,38.8,-25.0,40809,2016-08-02 15:31:22:606
4.448,0.827,1.104,-1.538,0.765,1.388,-10.5,39.8,-21.2,40915,2016-08-02 15:31:22:712
0.484,-0.681,-3.182,-1.018,0.13,1.17,-10.5,39.8,-21.2,41010,2016-08-02 15:31:22:807
0.484,-0.681,-3.182,-1.018,0.13,1.17,-4.6,43.7,-14.2,41111,2016-08-02 15:31:22:908
2.847,-16.656,2.072,3.147,-0.71,0.327,-4.6,43.7,-14.2,41214,2016-08-02 15:31:23:011
2.847,-16.656,2.072,3.147,-0.71,0.327,-2.1,44.8,-12.3,41309,2016-08-02 15:31:23:106
2.355,-10.086,0.499,3.147,-0.71,0.327,-2.1,44.8,-12.3,41410,2016-08-02 15:31:23:207
-3.826,-12.868,-7.634,-0.061,-0.166,-0.247,-5.2,41.5,-19.0,41514,2016-08-02 15:31:23:311
-3.826,-12.868,-7.634,-0.061,-0.166,-0.247,-5.2,41.5,-19.0,41610,2016-08-02 15:31:23:407
-0.217,-12.756,5.219,-0.944,-0.407,0.737,-10.6,37.7,-23.9,41711,2016-08-02 15:31:23:508
-0.217,-12.756,5.219,-0.944,-0.407,0.737,-10.6,37.7,-23.9,41813,2016-08-02 15:31:23:610
2.914,-0.957,0.331,-0.944,-0.407,0.737,-11.9,38.3,-23.0,41909,2016-08-02 15:31:23:706
2.914,-0.957,0.331,1.969,2.585,0.135,-11.9,38.3,-23.0,42011,2016-08-02 15:31:23:808
14.949,-17.947,-0.93,1.969,2.585,0.135,-7.2,42.3,-17.0,42114,2016-08-02 15:31:23:911
14.949,-17.947,-0.93,2.689,-2.994,-0.857,-7.2,42.3,-17.0,42211,2016-08-02 15:31:24:008
-2.078,-13.824,3.472,2.689,-2.994,-0.857,-2.9,44.9,-14.2,42308,2016-08-02 15:31:24:105
-2.078,-13.824,3.472,2.689,-2.994,-0.857,-2.9,44.9,-14.2,42411,2016-08-02 15:31:24:208
1.202,-10.566,-7.314,1.561,-1.982,-1.09,-5.3,42.5,-18.4,42510,2016-08-02 15:31:24:307
1.202,-14.645,-6.009,1.561,-1.982,-1.09,-5.3,42.5,-18.4,42610,2016-08-02 15:31:24:407
1.202,-14.645,-6.009,-2.584,0.427,2.416,-11.9,38.3,-24.5,42711,2016-08-02 15:31:24:508
-4.948,-9.573,2.099,-2.584,0.427,2.416,-11.9,38.3,-24.5,42811,2016-08-02 15:31:24:608
-4.948,-9.573,2.099,-0.998,2.219,0.656,-14.1,38.2,-24.2,42909,2016-08-02 15:31:24:706
1.002,-2.222,1.451,-0.998,2.219,0.656,-14.1,38.2,-24.2,43009,2016-08-02 15:31:24:806
1.002,-2.222,1.451,-0.998,2.219,0.656,-10.1,42.5,-18.7,43109,2016-08-02 15:31:24:906
14.547,-19.609,-11.708,0.782,1.634,-2.634,-10.1,42.5,-18.7,43210,2016-08-02 15:31:25:007
0.495,-8.191,-10.758,0.782,1.634,-2.634,-5.0,45.7,-13.6,43311,2016-08-02 15:31:25:108
0.495,-8.191,-10.758,1.111,1.95,0.053,-5.0,45.7,-13.6,43409,2016-08-02 15:31:25:206
-2.025,-12.417,-6.451,1.111,1.95,0.053,-5.3,43.8,-17.3,43510,2016-08-02 15:31:25:307
-2.025,-12.417,-6.451,1.111,1.95,0.053,-5.3,43.8,-17.3,43609,2016-08-02 15:31:25:406
4.857,-14.951,0.945,-0.443,-0.944,0.098,-11.5,38.4,-23.3,43709,2016-08-02 15:31:25:506
4.857,-14.951,0.945,-0.443,-0.944,0.098,-11.5,38.4,-23.3,43811,2016-08-02 15:31:25:608
0.211,-7.326,2.063,-1.49,-2.557,1.542,-14.5,37.2,-24.5,43911,2016-08-02 15:31:25:708
0.211,-7.326,2.063,-1.49,-2.557,1.542,-14.5,37.2,-24.5,44009,2016-08-02 15:31:25:806
3.491,-6.867,-4.772,-1.425,0.813,-0.428,-11.9,40.9,-17.0,44111,2016-08-02 15:31:25:908
3.491,-6.867,-4.772,-1.425,0.813,-0.428,-11.9,40.9,-17.0,44209,2016-08-02 15:31:26:006
10.958,-19.609,-15.21,-1.425,0.813,-0.428,-6.5,45.7,-11.5,44311,2016-08-02 15:31:26:108
4.265,-6.521,-5.528,1.154,1.333,-1.314,-6.5,45.7,-11.5,44411,2016-08-02 15:31:26:208
4.265,-6.521,-5.528,1.154,1.333,-1.314,-5.4,45.7,-12.8,44510,2016-08-02 15:31:26:307
0.831,-9.838,-2.753,0.795,-0.047,-0.999,-5.4,45.7,-12.8,44609,2016-08-02 15:31:26:406
0.831,-9.838,-2.753,0.795,-0.047,-0.999,-10.0,40.7,-20.6,44709,2016-08-02 15:31:26:506
3.11,-15.938,-2.936,0.795,-0.047,-0.999,-10.0,40.7,-20.6,44811,2016-08-02 15:31:26:608
3.11,-15.938,-2.936,-2.292,0.051,2.102,-13.6,37.3,-25.4,44909,2016-08-02 15:31:26:706
-1.416,-9.667,0.31,-2.292,0.051,2.102,-13.6,37.3,-25.4,45011,2016-08-02 15:31:26:808
-1.416,-9.667,0.31,0.099,3.505,0.42,-11.8,38.6,-22.2,45109,2016-08-02 15:31:26:906
1.729,-5.951,-1.653,0.099,3.505,0.42,-11.8,38.6,-22.2,45209,2016-08-02 15:31:27:006
13.181,-18.442,-9.705,-0.732,0.938,-1.834,-11.8,38.6,-22.2,45310,2016-08-02 15:31:27:107
13.181,-18.442,-9.705,-0.732,0.938,-1.834,-5.9,43.4,-16.2,45409,2016-08-02 15:31:27:206
5.747,-6.837,-2.917,-0.732,0.938,-1.834,-5.9,43.4,-16.2,45511,2016-08-02 15:31:27:308
5.747,-6.837,-2.917,0.828,-1.258,-0.298,-4.1,45.1,-13.7,45611,2016-08-02 15:31:27:408
-0.332,-9.92,-0.399,0.828,-1.258,-0.298,-4.1,45.1,-13.7,45709,2016-08-02 15:31:27:506
-0.332,-9.92,-0.399,-0.36,-0.765,-0.645,-6.7,42.3,-19.1,45811,2016-08-02 15:31:27:608
3.984,-13.293,-3.494,-0.36,-0.765,-0.645,-6.7,42.3,-19.1,45910,2016-08-02 15:31:27:707
3.984,-13.293,-3.494,-0.36,-0.765,-0.645,-11.9,37.7,-25.7,46009,2016-08-02 15:31:27:806
-2.686,-11.375,-1.346,-1.041,-4.137,0.709,-11.9,37.7,-25.7,46109,2016-08-02 15:31:27:906
3.291,-2.045,-0.501,-1.041,-4.137,0.709,-13.7,37.6,-25.2,46211,2016-08-02 15:31:28:008
3.291,-2.045,-0.501,2.567,0.514,-0.699,-13.7,37.6,-25.2,46309,2016-08-02 15:31:28:106
15.848,-19.609,-3.044,2.567,0.514,-0.699,-10.1,41.8,-19.5,46411,2016-08-02 15:31:28:208
15.848,-19.609,-3.044,2.464,-1.703,-0.687,-10.1,41.8,-19.5,46511,2016-08-02 15:31:28:308
-0.805,-11.013,-3.647,2.464,-1.703,-0.687,-5.5,45.5,-14.0,46609,2016-08-02 15:31:28:406
