=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     vehicle_classification
Instances:    20030
Attributes:   205
              [list of attributes omitted]
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 28.03 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
4268,7:metroH_sitting,7:metroH_sitting,,0.68
4269,7:metroH_sitting,7:metroH_sitting,,0.63
4270,7:metroH_sitting,7:metroH_sitting,,0.61
4271,7:metroH_sitting,7:metroH_sitting,,0.58
4272,7:metroH_sitting,7:metroH_sitting,,0.64
4273,7:metroH_sitting,7:metroH_sitting,,0.7
4274,7:metroH_sitting,7:metroH_sitting,,0.74
4275,7:metroH_sitting,7:metroH_sitting,,0.85
4276,7:metroH_sitting,7:metroH_sitting,,0.97
4277,7:metroH_sitting,7:metroH_sitting,,0.98
4278,7:metroH_sitting,7:metroH_sitting,,0.92
4279,7:metroH_sitting,7:metroH_sitting,,0.85
4280,7:metroH_sitting,7:metroH_sitting,,0.84
4281,7:metroH_sitting,7:metroH_sitting,,0.9
4282,7:metroH_sitting,7:metroH_sitting,,0.8
4283,7:metroH_sitting,7:metroH_sitting,,0.88
4284,7:metroH_sitting,7:metroH_sitting,,0.85
4285,7:metroH_sitting,7:metroH_sitting,,0.75
4286,7:metroH_sitting,7:metroH_sitting,,0.78
4287,7:metroH_sitting,7:metroH_sitting,,0.62
4288,7:metroH_sitting,7:metroH_sitting,,0.59
4289,7:metroH_sitting,7:metroH_sitting,,0.67
4290,7:metroH_sitting,7:metroH_sitting,,0.61
4291,7:metroH_sitting,7:metroH_sitting,,0.62
4292,7:metroH_sitting,7:metroH_sitting,,0.54
4293,7:metroH_sitting,7:metroH_sitting,,0.36
4294,7:metroH_sitting,7:metroH_sitting,,0.41
4295,7:metroH_sitting,7:metroH_sitting,,0.49
4296,7:metroH_sitting,7:metroH_sitting,,0.66
4297,7:metroH_sitting,7:metroH_sitting,,0.55
4298,7:metroH_sitting,7:metroH_sitting,,0.44
4299,7:metroH_sitting,7:metroH_sitting,,0.53
4300,7:metroH_sitting,7:metroH_sitting,,0.4
4301,7:metroH_sitting,7:metroH_sitting,,0.58
4302,7:metroH_sitting,7:metroH_sitting,,0.51
4303,7:metroH_sitting,7:metroH_sitting,,0.51
4304,7:metroH_sitting,7:metroH_sitting,,0.55
4305,7:metroH_sitting,7:metroH_sitting,,0.44
4306,7:metroH_sitting,7:metroH_sitting,,0.51
4307,7:metroH_sitting,7:metroH_sitting,,0.73
4308,7:metroH_sitting,7:metroH_sitting,,0.82
4309,7:metroH_sitting,7:metroH_sitting,,0.75
4310,7:metroH_sitting,7:metroH_sitting,,0.71
4311,7:metroH_sitting,7:metroH_sitting,,0.81
4312,7:metroH_sitting,7:metroH_sitting,,0.84
4313,7:metroH_sitting,7:metroH_sitting,,0.85
4314,7:metroH_sitting,7:metroH_sitting,,0.88
4315,7:metroH_sitting,7:metroH_sitting,,0.92
4316,7:metroH_sitting,7:metroH_sitting,,0.9
4317,7:metroH_sitting,7:metroH_sitting,,0.87
4318,7:metroH_sitting,7:metroH_sitting,,0.8
4319,7:metroH_sitting,7:metroH_sitting,,0.74
4320,7:metroH_sitting,7:metroH_sitting,,0.68
4321,7:metroH_sitting,7:metroH_sitting,,0.68
4322,7:metroH_sitting,7:metroH_sitting,,0.53
4323,7:metroH_sitting,7:metroH_sitting,,0.54
4324,7:metroH_sitting,7:metroH_sitting,,0.55
4325,7:metroH_sitting,7:metroH_sitting,,0.66
4326,7:metroH_sitting,7:metroH_sitting,,0.66
4327,7:metroH_sitting,7:metroH_sitting,,0.59
4328,7:metroH_sitting,7:metroH_sitting,,0.63
4329,7:metroH_sitting,7:metroH_sitting,,0.62
4330,7:metroH_sitting,7:metroH_sitting,,0.61
4331,7:metroH_sitting,7:metroH_sitting,,0.59
4332,7:metroH_sitting,7:metroH_sitting,,0.6
4333,7:metroH_sitting,7:metroH_sitting,,0.62
4334,7:metroH_sitting,7:metroH_sitting,,0.62
4335,7:metroH_sitting,7:metroH_sitting,,0.62
4336,7:metroH_sitting,7:metroH_sitting,,0.63
4337,7:metroH_sitting,7:metroH_sitting,,0.67
4338,7:metroH_sitting,7:metroH_sitting,,0.68
4339,7:metroH_sitting,7:metroH_sitting,,0.62
4340,7:metroH_sitting,7:metroH_sitting,,0.57
4341,7:metroH_sitting,7:metroH_sitting,,0.75
4342,7:metroH_sitting,7:metroH_sitting,,0.93
4343,7:metroH_sitting,7:metroH_sitting,,0.93
4344,7:metroH_sitting,7:metroH_sitting,,0.97
4345,7:metroH_sitting,7:metroH_sitting,,0.98
4346,7:metroH_sitting,7:metroH_sitting,,0.96
4347,7:metroH_sitting,7:metroH_sitting,,0.84
4348,7:metroH_sitting,7:metroH_sitting,,0.89
4349,7:metroH_sitting,7:metroH_sitting,,0.84
4350,7:metroH_sitting,7:metroH_sitting,,0.79
4351,7:metroH_sitting,7:metroH_sitting,,0.94
4352,7:metroH_sitting,7:metroH_sitting,,0.87
4353,7:metroH_sitting,7:metroH_sitting,,0.76
4354,7:metroH_sitting,7:metroH_sitting,,0.7
4355,7:metroH_sitting,7:metroH_sitting,,0.63
4356,7:metroH_sitting,7:metroH_sitting,,0.7
4357,7:metroH_sitting,7:metroH_sitting,,0.79
4358,7:metroH_sitting,7:metroH_sitting,,0.84
4359,7:metroH_sitting,7:metroH_sitting,,0.74
4360,7:metroH_sitting,7:metroH_sitting,,0.58
4361,7:metroH_sitting,7:metroH_sitting,,0.79
4362,7:metroH_sitting,7:metroH_sitting,,0.74
4363,7:metroH_sitting,7:metroH_sitting,,0.64
4364,7:metroH_sitting,7:metroH_sitting,,0.62
4365,7:metroH_sitting,7:metroH_sitting,,0.72
4366,7:metroH_sitting,7:metroH_sitting,,0.91
4367,7:metroH_sitting,7:metroH_sitting,,0.91
4368,7:metroH_sitting,7:metroH_sitting,,0.86
4369,7:metroH_sitting,7:metroH_sitting,,0.79
4370,7:metroH_sitting,7:metroH_sitting,,0.78
4371,7:metroH_sitting,7:metroH_sitting,,0.76
4372,7:metroH_sitting,7:metroH_sitting,,0.69
4373,7:metroH_sitting,7:metroH_sitting,,0.81
4374,7:metroH_sitting,7:metroH_sitting,,0.82
4375,7:metroH_sitting,7:metroH_sitting,,0.53
4376,7:metroH_sitting,7:metroH_sitting,,0.55
4377,7:metroH_sitting,7:metroH_sitting,,0.39
4378,7:metroH_sitting,7:metroH_sitting,,0.55
4379,7:metroH_sitting,7:metroH_sitting,,0.48
4380,7:metroH_sitting,7:metroH_sitting,,0.59
4381,7:metroH_sitting,7:metroH_sitting,,0.56
4382,7:metroH_sitting,7:metroH_sitting,,0.69
4383,7:metroH_sitting,7:metroH_sitting,,0.74
4384,7:metroH_sitting,7:metroH_sitting,,0.72
4385,7:metroH_sitting,7:metroH_sitting,,0.54
4386,7:metroH_sitting,7:metroH_sitting,,0.4
4387,7:metroH_sitting,7:metroH_sitting,,0.38
4388,7:metroH_sitting,7:metroH_sitting,,0.44
4389,7:metroH_sitting,7:metroH_sitting,,0.46
4390,7:metroH_sitting,7:metroH_sitting,,0.48
4391,7:metroH_sitting,7:metroH_sitting,,0.42
4392,7:metroH_sitting,7:metroH_sitting,,0.42
4393,7:metroH_sitting,7:metroH_sitting,,0.4
4394,7:metroH_sitting,7:metroH_sitting,,0.35
4395,7:metroH_sitting,7:metroH_sitting,,0.46
4396,7:metroH_sitting,7:metroH_sitting,,0.5
4397,7:metroH_sitting,7:metroH_sitting,,0.54
4398,7:metroH_sitting,7:metroH_sitting,,0.48
4399,7:metroH_sitting,7:metroH_sitting,,0.47
4400,7:metroH_sitting,7:metroH_sitting,,0.58
4401,7:metroH_sitting,7:metroH_sitting,,0.64
4402,7:metroH_sitting,7:metroH_sitting,,0.65
4403,7:metroH_sitting,7:metroH_sitting,,0.73
4404,7:metroH_sitting,7:metroH_sitting,,0.4
4405,7:metroH_sitting,7:metroH_sitting,,0.45
4406,7:metroH_sitting,7:metroH_sitting,,0.61
4407,7:metroH_sitting,7:metroH_sitting,,0.46
4408,7:metroH_sitting,7:metroH_sitting,,0.72
4409,7:metroH_sitting,7:metroH_sitting,,0.94
4410,7:metroH_sitting,7:metroH_sitting,,0.83
4411,7:metroH_sitting,7:metroH_sitting,,0.73
4412,7:metroH_sitting,7:metroH_sitting,,0.91
4413,7:metroH_sitting,7:metroH_sitting,,0.9
4414,7:metroH_sitting,7:metroH_sitting,,0.72
4415,7:metroH_sitting,7:metroH_sitting,,0.54
4416,7:metroH_sitting,7:metroH_sitting,,0.42
4417,7:metroH_sitting,7:metroH_sitting,,0.52
4418,7:metroH_sitting,7:metroH_sitting,,0.63
4419,7:metroH_sitting,7:metroH_sitting,,0.7
4420,7:metroH_sitting,7:metroH_sitting,,0.72
4421,7:metroH_sitting,7:metroH_sitting,,0.69
4422,7:metroH_sitting,7:metroH_sitting,,0.88
4423,7:metroH_sitting,7:metroH_sitting,,0.92
4424,7:metroH_sitting,7:metroH_sitting,,0.87
4425,7:metroH_sitting,7:metroH_sitting,,0.72
4426,7:metroH_sitting,7:metroH_sitting,,0.48
4427,7:metroH_sitting,7:metroH_sitting,,0.6
4428,7:metroH_sitting,7:metroH_sitting,,0.56
4429,7:metroH_sitting,7:metroH_sitting,,0.52
4430,7:metroH_sitting,7:metroH_sitting,,0.61
4431,7:metroH_sitting,7:metroH_sitting,,0.53
4432,7:metroH_sitting,7:metroH_sitting,,0.6
4433,7:metroH_sitting,8:metroK_sitting,+,0.47
4434,7:metroH_sitting,8:metroK_sitting,+,0.64
4435,7:metroH_sitting,8:metroK_sitting,+,0.51
4436,7:metroH_sitting,8:metroK_sitting,+,0.63
4437,7:metroH_sitting,8:metroK_sitting,+,0.57
4438,7:metroH_sitting,8:metroK_sitting,+,0.5
4439,7:metroH_sitting,7:metroH_sitting,,0.6
4440,7:metroH_sitting,7:metroH_sitting,,0.66
4441,7:metroH_sitting,7:metroH_sitting,,0.73
4442,7:metroH_sitting,7:metroH_sitting,,0.66
4443,7:metroH_sitting,7:metroH_sitting,,0.67
4444,7:metroH_sitting,7:metroH_sitting,,0.58
4445,7:metroH_sitting,7:metroH_sitting,,0.65
4446,7:metroH_sitting,7:metroH_sitting,,0.63
4447,7:metroH_sitting,7:metroH_sitting,,0.39
4448,7:metroH_sitting,7:metroH_sitting,,0.42
4449,7:metroH_sitting,7:metroH_sitting,,0.51
4450,7:metroH_sitting,7:metroH_sitting,,0.51
4451,7:metroH_sitting,7:metroH_sitting,,0.53
4452,7:metroH_sitting,7:metroH_sitting,,0.69
4453,7:metroH_sitting,7:metroH_sitting,,0.6
4454,7:metroH_sitting,7:metroH_sitting,,0.71
4455,7:metroH_sitting,7:metroH_sitting,,0.69
4456,7:metroH_sitting,7:metroH_sitting,,0.74
4457,7:metroH_sitting,7:metroH_sitting,,0.72
4458,7:metroH_sitting,7:metroH_sitting,,0.71
4459,7:metroH_sitting,7:metroH_sitting,,0.59
4460,7:metroH_sitting,7:metroH_sitting,,0.67
4461,7:metroH_sitting,7:metroH_sitting,,0.73
4462,7:metroH_sitting,7:metroH_sitting,,0.62
4463,7:metroH_sitting,7:metroH_sitting,,0.61
4464,7:metroH_sitting,7:metroH_sitting,,0.57
4465,7:metroH_sitting,7:metroH_sitting,,0.45
4466,7:metroH_sitting,7:metroH_sitting,,0.45
4467,7:metroH_sitting,7:metroH_sitting,,0.64
4468,7:metroH_sitting,7:metroH_sitting,,0.8
4469,7:metroH_sitting,7:metroH_sitting,,0.96
4470,7:metroH_sitting,7:metroH_sitting,,0.96
4471,7:metroH_sitting,7:metroH_sitting,,0.98
4472,7:metroH_sitting,7:metroH_sitting,,0.99
4473,7:metroH_sitting,7:metroH_sitting,,0.97
4474,7:metroH_sitting,7:metroH_sitting,,0.89
4475,7:metroH_sitting,7:metroH_sitting,,0.52
4476,7:metroH_sitting,7:metroH_sitting,,0.46
4477,7:metroH_sitting,7:metroH_sitting,,0.65
4478,7:metroH_sitting,7:metroH_sitting,,0.66
4479,7:metroH_sitting,7:metroH_sitting,,0.69
4480,7:metroH_sitting,7:metroH_sitting,,0.67
4481,7:metroH_sitting,7:metroH_sitting,,0.58
4482,7:metroH_sitting,7:metroH_sitting,,0.5
4483,7:metroH_sitting,7:metroH_sitting,,0.65
4484,7:metroH_sitting,7:metroH_sitting,,0.64
4485,7:metroH_sitting,7:metroH_sitting,,0.74
4486,7:metroH_sitting,7:metroH_sitting,,0.71
4487,7:metroH_sitting,7:metroH_sitting,,0.8
4488,7:metroH_sitting,7:metroH_sitting,,0.71
4489,7:metroH_sitting,7:metroH_sitting,,0.57
4490,7:metroH_sitting,7:metroH_sitting,,0.55
4491,7:metroH_sitting,7:metroH_sitting,,0.47
4492,7:metroH_sitting,7:metroH_sitting,,0.47
4493,7:metroH_sitting,7:metroH_sitting,,0.49
4494,7:metroH_sitting,7:metroH_sitting,,0.54
4495,7:metroH_sitting,7:metroH_sitting,,0.49
4496,7:metroH_sitting,7:metroH_sitting,,0.45
4497,7:metroH_sitting,7:metroH_sitting,,0.44
4498,7:metroH_sitting,7:metroH_sitting,,0.51
4499,7:metroH_sitting,7:metroH_sitting,,0.67
4500,7:metroH_sitting,7:metroH_sitting,,0.73
4501,7:metroH_sitting,7:metroH_sitting,,0.68
4502,7:metroH_sitting,7:metroH_sitting,,0.68
4503,7:metroH_sitting,7:metroH_sitting,,0.73
4504,7:metroH_sitting,7:metroH_sitting,,0.55
4505,7:metroH_sitting,7:metroH_sitting,,0.68
4506,7:metroH_sitting,7:metroH_sitting,,0.75
4507,7:metroH_sitting,7:metroH_sitting,,0.82
4508,7:metroH_sitting,7:metroH_sitting,,0.77
4509,7:metroH_sitting,7:metroH_sitting,,0.73
4510,7:metroH_sitting,7:metroH_sitting,,0.75
4511,7:metroH_sitting,7:metroH_sitting,,0.83
4512,7:metroH_sitting,7:metroH_sitting,,0.75
4513,7:metroH_sitting,7:metroH_sitting,,0.68
4514,7:metroH_sitting,7:metroH_sitting,,0.71
4515,7:metroH_sitting,7:metroH_sitting,,0.84
4516,7:metroH_sitting,7:metroH_sitting,,0.84
4517,7:metroH_sitting,7:metroH_sitting,,0.72
4518,7:metroH_sitting,7:metroH_sitting,,0.68
4519,7:metroH_sitting,7:metroH_sitting,,0.69
4520,7:metroH_sitting,7:metroH_sitting,,0.7
4521,7:metroH_sitting,7:metroH_sitting,,0.57
4522,7:metroH_sitting,7:metroH_sitting,,0.69
4523,7:metroH_sitting,7:metroH_sitting,,0.7
4524,7:metroH_sitting,7:metroH_sitting,,0.75
4525,7:metroH_sitting,7:metroH_sitting,,0.58
4526,7:metroH_sitting,7:metroH_sitting,,0.51
4527,7:metroH_sitting,7:metroH_sitting,,0.57
4528,7:metroH_sitting,7:metroH_sitting,,0.61
4529,7:metroH_sitting,7:metroH_sitting,,0.71
4530,7:metroH_sitting,7:metroH_sitting,,0.65
4531,7:metroH_sitting,7:metroH_sitting,,0.5
4532,7:metroH_sitting,7:metroH_sitting,,0.59
4533,7:metroH_sitting,7:metroH_sitting,,0.63
4534,7:metroH_sitting,7:metroH_sitting,,0.76
4535,7:metroH_sitting,7:metroH_sitting,,0.7
4536,7:metroH_sitting,7:metroH_sitting,,0.83
4537,7:metroH_sitting,7:metroH_sitting,,0.85
4538,7:metroH_sitting,7:metroH_sitting,,0.75
4539,7:metroH_sitting,7:metroH_sitting,,0.8
4540,7:metroH_sitting,7:metroH_sitting,,0.83
4541,7:metroH_sitting,7:metroH_sitting,,0.86
4542,7:metroH_sitting,7:metroH_sitting,,0.9
4543,7:metroH_sitting,7:metroH_sitting,,0.72
4544,7:metroH_sitting,7:metroH_sitting,,0.67
4545,7:metroH_sitting,7:metroH_sitting,,0.35
4546,7:metroH_sitting,10:metrobus_sitting,+,0.45
4547,7:metroH_sitting,10:metrobus_sitting,+,0.49
4548,7:metroH_sitting,10:metrobus_sitting,+,0.38
4549,7:metroH_sitting,7:metroH_sitting,,0.51
4550,7:metroH_sitting,7:metroH_sitting,,0.57
4551,7:metroH_sitting,7:metroH_sitting,,0.42
4552,7:metroH_sitting,7:metroH_sitting,,0.5
4553,7:metroH_sitting,7:metroH_sitting,,0.53
4554,7:metroH_sitting,7:metroH_sitting,,0.66
4555,7:metroH_sitting,7:metroH_sitting,,0.63
4556,7:metroH_sitting,7:metroH_sitting,,0.64
4557,7:metroH_sitting,7:metroH_sitting,,0.54
4558,7:metroH_sitting,7:metroH_sitting,,0.61
4559,7:metroH_sitting,9:marmaray_sitting,+,0.4
4560,7:metroH_sitting,9:marmaray_sitting,+,0.48
4561,7:metroH_sitting,7:metroH_sitting,,0.68
4562,7:metroH_sitting,7:metroH_sitting,,0.67
4563,7:metroH_sitting,7:metroH_sitting,,0.87
4564,7:metroH_sitting,7:metroH_sitting,,0.95
4565,7:metroH_sitting,7:metroH_sitting,,0.94
4566,7:metroH_sitting,7:metroH_sitting,,0.89
4567,7:metroH_sitting,7:metroH_sitting,,0.8
4568,7:metroH_sitting,7:metroH_sitting,,0.63
4569,7:metroH_sitting,7:metroH_sitting,,0.71
4570,7:metroH_sitting,7:metroH_sitting,,0.8
4571,7:metroH_sitting,7:metroH_sitting,,0.77
4572,7:metroH_sitting,7:metroH_sitting,,0.7
4573,7:metroH_sitting,7:metroH_sitting,,0.57
4574,7:metroH_sitting,7:metroH_sitting,,0.49
4575,7:metroH_sitting,7:metroH_sitting,,0.49
4576,7:metroH_sitting,7:metroH_sitting,,0.48
4577,7:metroH_sitting,8:metroK_sitting,+,0.45
4578,7:metroH_sitting,8:metroK_sitting,+,0.41
4579,7:metroH_sitting,8:metroK_sitting,+,0.52
4580,7:metroH_sitting,8:metroK_sitting,+,0.53
4581,7:metroH_sitting,8:metroK_sitting,+,0.48
4582,7:metroH_sitting,8:metroK_sitting,+,0.53
4583,7:metroH_sitting,8:metroK_sitting,+,0.6
4584,7:metroH_sitting,8:metroK_sitting,+,0.41
4585,7:metroH_sitting,9:marmaray_sitting,+,0.34
4586,7:metroH_sitting,7:metroH_sitting,,0.51
4587,7:metroH_sitting,7:metroH_sitting,,0.79
4588,7:metroH_sitting,7:metroH_sitting,,0.83
4589,7:metroH_sitting,7:metroH_sitting,,0.83
4590,7:metroH_sitting,7:metroH_sitting,,0.6
4591,7:metroH_sitting,7:metroH_sitting,,0.62
4592,7:metroH_sitting,7:metroH_sitting,,0.51
4593,7:metroH_sitting,7:metroH_sitting,,0.54
4594,7:metroH_sitting,7:metroH_sitting,,0.79
4595,7:metroH_sitting,7:metroH_sitting,,0.7
4596,7:metroH_sitting,7:metroH_sitting,,0.48
4597,7:metroH_sitting,7:metroH_sitting,,0.66
4598,7:metroH_sitting,7:metroH_sitting,,0.49
4599,7:metroH_sitting,7:metroH_sitting,,0.47
4600,7:metroH_sitting,7:metroH_sitting,,0.5
4601,7:metroH_sitting,7:metroH_sitting,,0.39
4602,7:metroH_sitting,8:metroK_sitting,+,0.39
4603,7:metroH_sitting,7:metroH_sitting,,0.39
4604,7:metroH_sitting,7:metroH_sitting,,0.49
4605,7:metroH_sitting,8:metroK_sitting,+,0.42
4606,7:metroH_sitting,7:metroH_sitting,,0.47
4607,7:metroH_sitting,7:metroH_sitting,,0.44
4608,7:metroH_sitting,7:metroH_sitting,,0.51
4609,7:metroH_sitting,7:metroH_sitting,,0.38
4610,7:metroH_sitting,8:metroK_sitting,+,0.36
4611,7:metroH_sitting,10:metrobus_sitting,+,0.31
4612,7:metroH_sitting,2:minibus_sitting,+,0.18
4613,7:metroH_sitting,10:metrobus_sitting,+,0.2
4614,7:metroH_sitting,7:metroH_sitting,,0.92
4615,7:metroH_sitting,7:metroH_sitting,,0.97
4616,7:metroH_sitting,7:metroH_sitting,,0.99
4617,7:metroH_sitting,7:metroH_sitting,,0.98
4618,7:metroH_sitting,7:metroH_sitting,,0.96
4619,7:metroH_sitting,7:metroH_sitting,,0.91
4620,7:metroH_sitting,7:metroH_sitting,,0.94
4621,7:metroH_sitting,7:metroH_sitting,,0.88
4622,7:metroH_sitting,7:metroH_sitting,,0.66
4623,7:metroH_sitting,7:metroH_sitting,,0.6
4624,7:metroH_sitting,7:metroH_sitting,,0.66
4625,7:metroH_sitting,7:metroH_sitting,,0.53
4626,7:metroH_sitting,7:metroH_sitting,,0.63
4627,7:metroH_sitting,7:metroH_sitting,,0.61
4628,7:metroH_sitting,7:metroH_sitting,,0.52
4629,7:metroH_sitting,7:metroH_sitting,,0.53
4630,7:metroH_sitting,7:metroH_sitting,,0.6
4631,7:metroH_sitting,7:metroH_sitting,,0.59
4632,7:metroH_sitting,7:metroH_sitting,,0.6
4633,7:metroH_sitting,7:metroH_sitting,,0.65
4634,7:metroH_sitting,7:metroH_sitting,,0.54
4635,7:metroH_sitting,7:metroH_sitting,,0.58
4636,7:metroH_sitting,7:metroH_sitting,,0.58
4637,7:metroH_sitting,7:metroH_sitting,,0.68
4638,7:metroH_sitting,7:metroH_sitting,,0.63
4639,7:metroH_sitting,7:metroH_sitting,,0.63
4640,7:metroH_sitting,7:metroH_sitting,,0.67
4641,7:metroH_sitting,7:metroH_sitting,,0.9
4642,7:metroH_sitting,7:metroH_sitting,,0.94
4643,7:metroH_sitting,7:metroH_sitting,,0.94
4644,7:metroH_sitting,7:metroH_sitting,,0.95
4645,7:metroH_sitting,7:metroH_sitting,,0.99
4646,7:metroH_sitting,7:metroH_sitting,,1
4647,7:metroH_sitting,7:metroH_sitting,,1
4648,7:metroH_sitting,7:metroH_sitting,,0.99
4649,7:metroH_sitting,7:metroH_sitting,,0.93
4650,7:metroH_sitting,7:metroH_sitting,,0.96
4651,7:metroH_sitting,7:metroH_sitting,,0.96
4652,7:metroH_sitting,7:metroH_sitting,,0.98
4653,7:metroH_sitting,7:metroH_sitting,,0.99
4654,7:metroH_sitting,7:metroH_sitting,,0.95
4655,7:metroH_sitting,7:metroH_sitting,,0.92
4656,7:metroH_sitting,7:metroH_sitting,,0.94
4657,7:metroH_sitting,7:metroH_sitting,,0.95
4658,7:metroH_sitting,7:metroH_sitting,,0.97
4659,7:metroH_sitting,7:metroH_sitting,,0.99
4660,7:metroH_sitting,7:metroH_sitting,,0.98
4661,7:metroH_sitting,7:metroH_sitting,,0.96
4662,7:metroH_sitting,7:metroH_sitting,,0.98
4663,7:metroH_sitting,7:metroH_sitting,,0.94
4664,7:metroH_sitting,7:metroH_sitting,,0.91
4665,7:metroH_sitting,7:metroH_sitting,,0.85
4666,7:metroH_sitting,7:metroH_sitting,,0.86
4667,7:metroH_sitting,7:metroH_sitting,,0.89
4668,7:metroH_sitting,7:metroH_sitting,,0.87
4669,7:metroH_sitting,7:metroH_sitting,,0.88
4670,7:metroH_sitting,7:metroH_sitting,,0.82
4671,7:metroH_sitting,7:metroH_sitting,,0.82
4672,7:metroH_sitting,7:metroH_sitting,,0.84
4673,7:metroH_sitting,7:metroH_sitting,,0.83
4674,7:metroH_sitting,7:metroH_sitting,,0.83
4675,7:metroH_sitting,7:metroH_sitting,,0.79
4676,7:metroH_sitting,7:metroH_sitting,,0.66
4677,7:metroH_sitting,7:metroH_sitting,,0.51
4678,7:metroH_sitting,7:metroH_sitting,,0.57
4679,7:metroH_sitting,7:metroH_sitting,,0.65
4680,7:metroH_sitting,7:metroH_sitting,,0.7
4681,7:metroH_sitting,7:metroH_sitting,,0.7
4682,7:metroH_sitting,7:metroH_sitting,,0.68
4683,7:metroH_sitting,7:metroH_sitting,,0.73
4684,7:metroH_sitting,7:metroH_sitting,,0.7
4685,7:metroH_sitting,7:metroH_sitting,,0.77
4686,7:metroH_sitting,7:metroH_sitting,,0.66
4687,7:metroH_sitting,7:metroH_sitting,,0.78
4688,7:metroH_sitting,7:metroH_sitting,,0.76
4689,7:metroH_sitting,7:metroH_sitting,,0.82
4690,7:metroH_sitting,7:metroH_sitting,,0.89
4691,7:metroH_sitting,7:metroH_sitting,,0.81
4692,7:metroH_sitting,7:metroH_sitting,,0.59
4693,7:metroH_sitting,7:metroH_sitting,,0.49
4694,7:metroH_sitting,7:metroH_sitting,,0.61
4695,7:metroH_sitting,7:metroH_sitting,,0.66
4696,7:metroH_sitting,7:metroH_sitting,,0.74
4697,7:metroH_sitting,7:metroH_sitting,,0.83
4698,7:metroH_sitting,7:metroH_sitting,,0.74
4699,7:metroH_sitting,7:metroH_sitting,,0.87
4700,7:metroH_sitting,7:metroH_sitting,,0.89
4701,7:metroH_sitting,7:metroH_sitting,,0.85
4702,7:metroH_sitting,7:metroH_sitting,,0.88
4703,7:metroH_sitting,7:metroH_sitting,,0.86
4704,7:metroH_sitting,7:metroH_sitting,,0.87
4705,7:metroH_sitting,7:metroH_sitting,,0.88
4706,7:metroH_sitting,7:metroH_sitting,,0.95
4707,7:metroH_sitting,7:metroH_sitting,,0.92
4708,7:metroH_sitting,7:metroH_sitting,,0.89
4709,7:metroH_sitting,7:metroH_sitting,,0.97
4710,7:metroH_sitting,7:metroH_sitting,,0.95
4711,7:metroH_sitting,7:metroH_sitting,,0.99
4712,7:metroH_sitting,7:metroH_sitting,,0.96
4713,7:metroH_sitting,7:metroH_sitting,,0.78
4714,7:metroH_sitting,7:metroH_sitting,,0.93
4715,7:metroH_sitting,7:metroH_sitting,,0.95
4716,7:metroH_sitting,7:metroH_sitting,,0.93
4717,7:metroH_sitting,7:metroH_sitting,,0.95
4718,7:metroH_sitting,7:metroH_sitting,,0.95
4719,7:metroH_sitting,7:metroH_sitting,,0.98
4720,7:metroH_sitting,7:metroH_sitting,,0.99
4721,7:metroH_sitting,7:metroH_sitting,,0.95
4722,7:metroH_sitting,7:metroH_sitting,,0.97
4723,7:metroH_sitting,7:metroH_sitting,,0.98
4724,7:metroH_sitting,7:metroH_sitting,,0.98
4725,7:metroH_sitting,7:metroH_sitting,,0.96
4726,7:metroH_sitting,7:metroH_sitting,,0.96
4727,7:metroH_sitting,7:metroH_sitting,,0.97
4728,7:metroH_sitting,7:metroH_sitting,,0.91
4729,7:metroH_sitting,7:metroH_sitting,,0.97
4730,7:metroH_sitting,7:metroH_sitting,,0.97
4731,7:metroH_sitting,7:metroH_sitting,,0.94
4732,7:metroH_sitting,7:metroH_sitting,,0.95
4733,7:metroH_sitting,7:metroH_sitting,,0.91
4734,7:metroH_sitting,7:metroH_sitting,,0.86
4735,7:metroH_sitting,7:metroH_sitting,,0.74
4736,7:metroH_sitting,7:metroH_sitting,,0.56
4737,7:metroH_sitting,7:metroH_sitting,,0.45
4738,7:metroH_sitting,7:metroH_sitting,,0.54
4739,7:metroH_sitting,7:metroH_sitting,,0.54
4740,7:metroH_sitting,7:metroH_sitting,,0.82
4741,7:metroH_sitting,7:metroH_sitting,,0.89
4742,7:metroH_sitting,7:metroH_sitting,,0.95
4743,7:metroH_sitting,7:metroH_sitting,,0.83
4744,7:metroH_sitting,7:metroH_sitting,,0.86
4745,7:metroH_sitting,7:metroH_sitting,,0.93
4746,7:metroH_sitting,7:metroH_sitting,,0.9
4747,7:metroH_sitting,7:metroH_sitting,,0.92
4748,7:metroH_sitting,7:metroH_sitting,,0.89
4749,7:metroH_sitting,7:metroH_sitting,,0.84
4750,7:metroH_sitting,7:metroH_sitting,,0.89
4751,7:metroH_sitting,7:metroH_sitting,,0.69
4752,7:metroH_sitting,7:metroH_sitting,,0.93
4753,7:metroH_sitting,7:metroH_sitting,,0.97
4754,7:metroH_sitting,7:metroH_sitting,,0.91
4755,7:metroH_sitting,7:metroH_sitting,,0.95
4756,7:metroH_sitting,7:metroH_sitting,,0.92
