inst#,actual,predicted,error,prediction
17829,13:tram_standing,14:metroH_standing,+,0.41
17830,13:tram_standing,15:metroK_standing,+,0.44
17831,13:tram_standing,15:metroK_standing,+,0.6
17832,13:tram_standing,15:metroK_standing,+,0.52
17833,13:tram_standing,15:metroK_standing,+,0.67
17834,13:tram_standing,15:metroK_standing,+,0.68
17835,13:tram_standing,15:metroK_standing,+,0.42
17836,13:tram_standing,15:metroK_standing,+,0.53
17837,13:tram_standing,15:metroK_standing,+,0.61
17838,13:tram_standing,15:metroK_standing,+,0.58
17839,13:tram_standing,15:metroK_standing,+,0.53
17840,13:tram_standing,15:metroK_standing,+,0.44
17841,13:tram_standing,15:metroK_standing,+,0.41
17842,13:tram_standing,15:metroK_standing,+,0.29
17843,13:tram_standing,15:metroK_standing,+,0.39
17844,13:tram_standing,15:metroK_standing,+,0.4
17845,13:tram_standing,15:metroK_standing,+,0.58
17846,13:tram_standing,15:metroK_standing,+,0.6
17847,13:tram_standing,15:metroK_standing,+,0.6
17848,13:tram_standing,15:metroK_standing,+,0.65
17849,13:tram_standing,15:metroK_standing,+,0.6
17850,13:tram_standing,15:metroK_standing,+,0.35
17851,13:tram_standing,14:metroH_standing,+,0.34
17852,13:tram_standing,15:metroK_standing,+,0.44
17853,13:tram_standing,15:metroK_standing,+,0.52
17854,13:tram_standing,15:metroK_standing,+,0.74
17855,13:tram_standing,15:metroK_standing,+,0.52
17856,13:tram_standing,15:metroK_standing,+,0.39
17857,13:tram_standing,15:metroK_standing,+,0.51
17858,13:tram_standing,15:metroK_standing,+,0.46
17859,13:tram_standing,15:metroK_standing,+,0.4
17860,13:tram_standing,15:metroK_standing,+,0.4
17861,13:tram_standing,15:metroK_standing,+,0.37
17862,13:tram_standing,13:tram_standing, ,0.38
17863,13:tram_standing,15:metroK_standing,+,0.35
17864,13:tram_standing,15:metroK_standing,+,0.43
17865,13:tram_standing,15:metroK_standing,+,0.39
17866,13:tram_standing,14:metroH_standing,+,0.33
17867,13:tram_standing,15:metroK_standing,+,0.34
17868,13:tram_standing,15:metroK_standing,+,0.57
17869,13:tram_standing,15:metroK_standing,+,0.54
17870,13:tram_standing,15:metroK_standing,+,0.52
17871,13:tram_standing,15:metroK_standing,+,0.44
17872,13:tram_standing,15:metroK_standing,+,0.48
17873,13:tram_standing,15:metroK_standing,+,0.54
17874,13:tram_standing,15:metroK_standing,+,0.37
17875,13:tram_standing,15:metroK_standing,+,0.4
17876,13:tram_standing,15:metroK_standing,+,0.47
17877,13:tram_standing,15:metroK_standing,+,0.62
17878,13:tram_standing,15:metroK_standing,+,0.77
17879,13:tram_standing,15:metroK_standing,+,0.74
17880,13:tram_standing,15:metroK_standing,+,0.73
17881,13:tram_standing,15:metroK_standing,+,0.76
17882,13:tram_standing,15:metroK_standing,+,0.6
17883,13:tram_standing,15:metroK_standing,+,0.56
17884,13:tram_standing,15:metroK_standing,+,0.58
17885,13:tram_standing,15:metroK_standing,+,0.49
17886,13:tram_standing,15:metroK_standing,+,0.47
17887,13:tram_standing,15:metroK_standing,+,0.63
17888,13:tram_standing,15:metroK_standing,+,0.62
17889,13:tram_standing,15:metroK_standing,+,0.68
17890,13:tram_standing,15:metroK_standing,+,0.61
17891,13:tram_standing,15:metroK_standing,+,0.61
17892,13:tram_standing,15:metroK_standing,+,0.62
17893,13:tram_standing,15:metroK_standing,+,0.54
17894,13:tram_standing,15:metroK_standing,+,0.5
17895,13:tram_standing,15:metroK_standing,+,0.49
17896,13:tram_standing,15:metroK_standing,+,0.52
17897,13:tram_standing,15:metroK_standing,+,0.49
17898,13:tram_standing,15:metroK_standing,+,0.42
17899,13:tram_standing,15:metroK_standing,+,0.39
17900,13:tram_standing,15:metroK_standing,+,0.47
17901,13:tram_standing,15:metroK_standing,+,0.56
17902,13:tram_standing,15:metroK_standing,+,0.53
17903,13:tram_standing,14:metroH_standing,+,0.38
17904,13:tram_standing,13:tram_standing, ,0.34
17905,13:tram_standing,15:metroK_standing,+,0.49
17906,13:tram_standing,15:metroK_standing,+,0.5
17907,13:tram_standing,15:metroK_standing,+,0.54
17908,13:tram_standing,15:metroK_standing,+,0.65
17909,13:tram_standing,15:metroK_standing,+,0.31
17910,13:tram_standing,13:tram_standing, ,0.37
17911,13:tram_standing,15:metroK_standing,+,0.39
17912,13:tram_standing,15:metroK_standing,+,0.35
17913,13:tram_standing,17:metrobus_standing,+,0.27
17914,13:tram_standing,13:tram_standing, ,0.26
17915,13:tram_standing,15:metroK_standing,+,0.43
17916,13:tram_standing,15:metroK_standing,+,0.45
17917,13:tram_standing,15:metroK_standing,+,0.35
17918,13:tram_standing,15:metroK_standing,+,0.39
17919,13:tram_standing,15:metroK_standing,+,0.42
17920,13:tram_standing,15:metroK_standing,+,0.38
17921,13:tram_standing,15:metroK_standing,+,0.44
17922,13:tram_standing,14:metroH_standing,+,0.36
17923,13:tram_standing,15:metroK_standing,+,0.48
17924,13:tram_standing,15:metroK_standing,+,0.42
17925,13:tram_standing,15:metroK_standing,+,0.38
17926,13:tram_standing,15:metroK_standing,+,0.45
17927,13:tram_standing,15:metroK_standing,+,0.41
17928,13:tram_standing,15:metroK_standing,+,0.63
17929,13:tram_standing,15:metroK_standing,+,0.64
17930,13:tram_standing,15:metroK_standing,+,0.58
17931,13:tram_standing,15:metroK_standing,+,0.53
17932,13:tram_standing,15:metroK_standing,+,0.52
17933,13:tram_standing,13:tram_standing, ,0.43
17934,13:tram_standing,13:tram_standing, ,0.44
17935,13:tram_standing,13:tram_standing, ,0.38
17936,13:tram_standing,15:metroK_standing,+,0.42
17937,13:tram_standing,16:marmaray_standing,+,0.2
17938,13:tram_standing,15:metroK_standing,+,0.2
17939,13:tram_standing,8:metroK_sitting,+,0.3
17940,13:tram_standing,13:tram_standing, ,0.5
17941,13:tram_standing,15:metroK_standing,+,0.4
17942,13:tram_standing,16:marmaray_standing,+,0.37
17943,13:tram_standing,16:marmaray_standing,+,0.39
17944,13:tram_standing,15:metroK_standing,+,0.35
17945,13:tram_standing,15:metroK_standing,+,0.47
17946,13:tram_standing,15:metroK_standing,+,0.51
17947,13:tram_standing,3:minibus_standing,+,0.53
17948,13:tram_standing,15:metroK_standing,+,0.4
17949,13:tram_standing,15:metroK_standing,+,0.43
17950,13:tram_standing,15:metroK_standing,+,0.48
17951,13:tram_standing,15:metroK_standing,+,0.51
17952,13:tram_standing,15:metroK_standing,+,0.36
17953,13:tram_standing,15:metroK_standing,+,0.49
17954,13:tram_standing,15:metroK_standing,+,0.6
17955,13:tram_standing,13:tram_standing, ,0.4
17956,13:tram_standing,15:metroK_standing,+,0.42
17957,13:tram_standing,15:metroK_standing,+,0.43
17958,13:tram_standing,15:metroK_standing,+,0.43
17959,13:tram_standing,15:metroK_standing,+,0.34
17960,13:tram_standing,15:metroK_standing,+,0.41
17961,13:tram_standing,13:tram_standing, ,0.45
17962,13:tram_standing,15:metroK_standing,+,0.39
17963,13:tram_standing,13:tram_standing, ,0.36
17964,13:tram_standing,15:metroK_standing,+,0.43
17965,13:tram_standing,15:metroK_standing,+,0.38
17966,13:tram_standing,15:metroK_standing,+,0.37
17967,13:tram_standing,15:metroK_standing,+,0.25
17968,13:tram_standing,15:metroK_standing,+,0.44
17969,13:tram_standing,13:tram_standing, ,0.47
17970,13:tram_standing,13:tram_standing, ,0.53
17971,13:tram_standing,13:tram_standing, ,0.52
17972,13:tram_standing,13:tram_standing, ,0.47
17973,13:tram_standing,15:metroK_standing,+,0.45
17974,13:tram_standing,13:tram_standing, ,0.61
17975,13:tram_standing,13:tram_standing, ,0.55
17976,13:tram_standing,15:metroK_standing,+,0.39
17977,13:tram_standing,15:metroK_standing,+,0.42
17978,13:tram_standing,15:metroK_standing,+,0.56
17979,13:tram_standing,13:tram_standing, ,0.45
17980,13:tram_standing,15:metroK_standing,+,0.44
17981,13:tram_standing,15:metroK_standing,+,0.52
17982,13:tram_standing,15:metroK_standing,+,0.62
17983,13:tram_standing,15:metroK_standing,+,0.67
17984,13:tram_standing,15:metroK_standing,+,0.56
17985,13:tram_standing,13:tram_standing, ,0.5
17986,13:tram_standing,13:tram_standing, ,0.62
17987,13:tram_standing,13:tram_standing, ,0.55
17988,13:tram_standing,15:metroK_standing,+,0.32
17989,13:tram_standing,13:tram_standing, ,0.32
17990,13:tram_standing,15:metroK_standing,+,0.37
17991,13:tram_standing,16:marmaray_standing,+,0.31
17992,13:tram_standing,16:marmaray_standing,+,0.51
17993,13:tram_standing,13:tram_standing, ,0.43
17994,13:tram_standing,13:tram_standing, ,0.36
17995,13:tram_standing,13:tram_standing, ,0.37
17996,13:tram_standing,13:tram_standing, ,0.61
17997,13:tram_standing,13:tram_standing, ,0.54
17998,13:tram_standing,15:metroK_standing,+,0.36
17999,13:tram_standing,16:marmaray_standing,+,0.26
18000,13:tram_standing,15:metroK_standing,+,0.42
18001,13:tram_standing,15:metroK_standing,+,0.47
18002,13:tram_standing,13:tram_standing, ,0.52
18003,13:tram_standing,13:tram_standing, ,0.51
18004,13:tram_standing,13:tram_standing, ,0.43
18005,13:tram_standing,13:tram_standing, ,0.4
18006,13:tram_standing,16:marmaray_standing,+,0.33
18007,13:tram_standing,15:metroK_standing,+,0.37
18008,13:tram_standing,15:metroK_standing,+,0.52
18009,13:tram_standing,15:metroK_standing,+,0.54
18010,13:tram_standing,15:metroK_standing,+,0.54
18011,13:tram_standing,13:tram_standing, ,0.43
18012,13:tram_standing,15:metroK_standing,+,0.45
18013,13:tram_standing,15:metroK_standing,+,0.5
18014,13:tram_standing,15:metroK_standing,+,0.47
18015,13:tram_standing,15:metroK_standing,+,0.54
18016,13:tram_standing,15:metroK_standing,+,0.41
18017,13:tram_standing,3:minibus_standing,+,0.29
18018,13:tram_standing,15:metroK_standing,+,0.35
18019,13:tram_standing,13:tram_standing, ,0.51
18020,13:tram_standing,13:tram_standing, ,0.47
18021,13:tram_standing,13:tram_standing, ,0.54
18022,13:tram_standing,13:tram_standing, ,0.49
18023,13:tram_standing,13:tram_standing, ,0.32
18024,13:tram_standing,13:tram_standing, ,0.42
18025,13:tram_standing,13:tram_standing, ,0.4
18026,13:tram_standing,15:metroK_standing,+,0.48
18027,13:tram_standing,15:metroK_standing,+,0.45
18028,13:tram_standing,13:tram_standing, ,0.42
18029,13:tram_standing,13:tram_standing, ,0.5
18030,13:tram_standing,13:tram_standing, ,0.58
18031,13:tram_standing,13:tram_standing, ,0.54
18032,13:tram_standing,13:tram_standing, ,0.43
18033,13:tram_standing,13:tram_standing, ,0.51
18034,13:tram_standing,13:tram_standing, ,0.62
18035,13:tram_standing,13:tram_standing, ,0.34
18036,13:tram_standing,15:metroK_standing,+,0.34
18037,13:tram_standing,15:metroK_standing,+,0.45
18038,13:tram_standing,15:metroK_standing,+,0.48
18039,13:tram_standing,13:tram_standing, ,0.44
18040,13:tram_standing,13:tram_standing, ,0.41
18041,13:tram_standing,13:tram_standing, ,0.51
18042,13:tram_standing,13:tram_standing, ,0.39
18043,13:tram_standing,13:tram_standing, ,0.49
18044,13:tram_standing,15:metroK_standing,+,0.49
18045,13:tram_standing,15:metroK_standing,+,0.57
18046,13:tram_standing,13:tram_standing, ,0.43
18047,13:tram_standing,15:metroK_standing,+,0.35
18048,13:tram_standing,15:metroK_standing,+,0.43
18049,13:tram_standing,13:tram_standing, ,0.56
18050,13:tram_standing,16:marmaray_standing,+,0.31
18051,13:tram_standing,13:tram_standing, ,0.41
18052,13:tram_standing,15:metroK_standing,+,0.47
18053,13:tram_standing,13:tram_standing, ,0.43
18054,13:tram_standing,13:tram_standing, ,0.36
18055,13:tram_standing,13:tram_standing, ,0.45
18056,13:tram_standing,13:tram_standing, ,0.37
18057,13:tram_standing,15:metroK_standing,+,0.52
18058,13:tram_standing,3:minibus_standing,+,0.36
18059,13:tram_standing,3:minibus_standing,+,0.62
18060,13:tram_standing,15:metroK_standing,+,0.4
18061,13:tram_standing,3:minibus_standing,+,0.42
18062,13:tram_standing,15:metroK_standing,+,0.43
18063,13:tram_standing,13:tram_standing, ,0.54
18064,13:tram_standing,7:metroH_sitting,+,0.3
18065,13:tram_standing,7:metroH_sitting,+,0.47
18066,13:tram_standing,7:metroH_sitting,+,0.43
18067,13:tram_standing,7:metroH_sitting,+,0.31
18068,13:tram_standing,13:tram_standing, ,0.34
18069,13:tram_standing,13:tram_standing, ,0.38
18070,13:tram_standing,13:tram_standing, ,0.4
18071,13:tram_standing,13:tram_standing, ,0.38
18072,13:tram_standing,13:tram_standing, ,0.37
18073,13:tram_standing,13:tram_standing, ,0.29
18074,13:tram_standing,15:metroK_standing,+,0.32
18075,13:tram_standing,13:tram_standing, ,0.36
18076,13:tram_standing,7:metroH_sitting,+,0.3
18077,13:tram_standing,7:metroH_sitting,+,0.35
18078,13:tram_standing,7:metroH_sitting,+,0.39
18079,13:tram_standing,15:metroK_standing,+,0.61
18080,13:tram_standing,15:metroK_standing,+,0.51
18081,13:tram_standing,13:tram_standing, ,0.32
18082,13:tram_standing,15:metroK_standing,+,0.32
18083,13:tram_standing,15:metroK_standing,+,0.32
18084,13:tram_standing,15:metroK_standing,+,0.39
18085,13:tram_standing,15:metroK_standing,+,0.46
18086,13:tram_standing,15:metroK_standing,+,0.48
18087,13:tram_standing,15:metroK_standing,+,0.59
18088,13:tram_standing,15:metroK_standing,+,0.49
18089,13:tram_standing,15:metroK_standing,+,0.47
18090,13:tram_standing,15:metroK_standing,+,0.46
18091,13:tram_standing,15:metroK_standing,+,0.54
18092,13:tram_standing,15:metroK_standing,+,0.44
18093,13:tram_standing,13:tram_standing, ,0.32
18094,13:tram_standing,15:metroK_standing,+,0.35
18095,13:tram_standing,15:metroK_standing,+,0.4
18096,13:tram_standing,15:metroK_standing,+,0.44
18097,13:tram_standing,13:tram_standing, ,0.41
18098,13:tram_standing,13:tram_standing, ,0.42
18099,13:tram_standing,13:tram_standing, ,0.51
18100,13:tram_standing,13:tram_standing, ,0.35
18101,13:tram_standing,13:tram_standing, ,0.54
18102,13:tram_standing,13:tram_standing, ,0.53
18103,13:tram_standing,13:tram_standing, ,0.48
18104,13:tram_standing,13:tram_standing, ,0.38
18105,13:tram_standing,7:metroH_sitting,+,0.4
18106,13:tram_standing,13:tram_standing, ,0.37
18107,13:tram_standing,13:tram_standing, ,0.37
18108,13:tram_standing,15:metroK_standing,+,0.42
18109,13:tram_standing,15:metroK_standing,+,0.42
18110,13:tram_standing,13:tram_standing, ,0.33
18111,13:tram_standing,15:metroK_standing,+,0.33
18112,13:tram_standing,15:metroK_standing,+,0.43
18113,13:tram_standing,15:metroK_standing,+,0.4
18114,13:tram_standing,15:metroK_standing,+,0.41
18115,13:tram_standing,13:tram_standing, ,0.39
18116,13:tram_standing,13:tram_standing, ,0.45
18117,13:tram_standing,13:tram_standing, ,0.31
18118,13:tram_standing,13:tram_standing, ,0.33
18119,13:tram_standing,13:tram_standing, ,0.39
18120,13:tram_standing,13:tram_standing, ,0.43
18121,13:tram_standing,13:tram_standing, ,0.44
18122,13:tram_standing,13:tram_standing, ,0.46
18123,13:tram_standing,15:metroK_standing,+,0.46
18124,13:tram_standing,13:tram_standing, ,0.53
18125,13:tram_standing,13:tram_standing, ,0.59
18126,13:tram_standing,13:tram_standing, ,0.54
18127,13:tram_standing,13:tram_standing, ,0.53
18128,13:tram_standing,13:tram_standing, ,0.5
18129,13:tram_standing,13:tram_standing, ,0.53
18130,13:tram_standing,13:tram_standing, ,0.52
18131,13:tram_standing,13:tram_standing, ,0.54
18132,13:tram_standing,13:tram_standing, ,0.56
18133,13:tram_standing,15:metroK_standing,+,0.47
18134,13:tram_standing,13:tram_standing, ,0.31
18135,13:tram_standing,13:tram_standing, ,0.45
18136,13:tram_standing,13:tram_standing, ,0.53
18137,13:tram_standing,13:tram_standing, ,0.43
18138,13:tram_standing,13:tram_standing, ,0.42
18139,13:tram_standing,13:tram_standing, ,0.46
18140,13:tram_standing,15:metroK_standing,+,0.42
18141,13:tram_standing,15:metroK_standing,+,0.43
18142,13:tram_standing,15:metroK_standing,+,0.39
18143,13:tram_standing,15:metroK_standing,+,0.34
18144,13:tram_standing,15:metroK_standing,+,0.5
18145,13:tram_standing,15:metroK_standing,+,0.5
18146,13:tram_standing,15:metroK_standing,+,0.47
18147,13:tram_standing,15:metroK_standing,+,0.48
18148,13:tram_standing,13:tram_standing, ,0.44
18149,13:tram_standing,15:metroK_standing,+,0.54
18150,13:tram_standing,15:metroK_standing,+,0.53
18151,13:tram_standing,15:metroK_standing,+,0.59
18152,13:tram_standing,15:metroK_standing,+,0.63
18153,13:tram_standing,15:metroK_standing,+,0.5
18154,13:tram_standing,15:metroK_standing,+,0.47
18155,13:tram_standing,15:metroK_standing,+,0.47
18156,13:tram_standing,13:tram_standing, ,0.51
18157,13:tram_standing,15:metroK_standing,+,0.71
18158,13:tram_standing,15:metroK_standing,+,0.59
18159,13:tram_standing,13:tram_standing, ,0.53
18160,13:tram_standing,13:tram_standing, ,0.48
18161,13:tram_standing,13:tram_standing, ,0.65
18162,13:tram_standing,13:tram_standing, ,0.4
18163,13:tram_standing,13:tram_standing, ,0.44
18164,13:tram_standing,13:tram_standing, ,0.4
18165,13:tram_standing,13:tram_standing, ,0.5
18166,13:tram_standing,13:tram_standing, ,0.52
18167,13:tram_standing,13:tram_standing, ,0.5
18168,13:tram_standing,13:tram_standing, ,0.49
18169,13:tram_standing,13:tram_standing, ,0.53
18170,13:tram_standing,13:tram_standing, ,0.38
18171,13:tram_standing,13:tram_standing, ,0.4
18172,13:tram_standing,15:metroK_standing,+,0.42
18173,13:tram_standing,13:tram_standing, ,0.46
18174,13:tram_standing,15:metroK_standing,+,0.48
18175,13:tram_standing,15:metroK_standing,+,0.58
18176,13:tram_standing,15:metroK_standing,+,0.63
18177,13:tram_standing,15:metroK_standing,+,0.67
18178,13:tram_standing,15:metroK_standing,+,0.57
18179,13:tram_standing,15:metroK_standing,+,0.48
18180,13:tram_standing,15:metroK_standing,+,0.39
18181,13:tram_standing,7:metroH_sitting,+,0.43
18182,13:tram_standing,13:tram_standing, ,0.39
18183,13:tram_standing,15:metroK_standing,+,0.48
18184,13:tram_standing,15:metroK_standing,+,0.56
18185,13:tram_standing,15:metroK_standing,+,0.67
18186,13:tram_standing,15:metroK_standing,+,0.64
18187,13:tram_standing,15:metroK_standing,+,0.59
18188,13:tram_standing,15:metroK_standing,+,0.46
18189,13:tram_standing,13:tram_standing, ,0.33
18190,13:tram_standing,13:tram_standing, ,0.52
18191,13:tram_standing,13:tram_standing, ,0.43
18192,13:tram_standing,13:tram_standing, ,0.44
18193,13:tram_standing,13:tram_standing, ,0.53
18194,13:tram_standing,13:tram_standing, ,0.51
18195,13:tram_standing,15:metroK_standing,+,0.37
18196,13:tram_standing,13:tram_standing, ,0.38
18197,13:tram_standing,13:tram_standing, ,0.58
18198,13:tram_standing,13:tram_standing, ,0.42
18199,13:tram_standing,15:metroK_standing,+,0.32
18200,13:tram_standing,13:tram_standing, ,0.38
18201,13:tram_standing,15:metroK_standing,+,0.45
18202,13:tram_standing,13:tram_standing, ,0.42
18203,13:tram_standing,13:tram_standing, ,0.38
18204,13:tram_standing,15:metroK_standing,+,0.34
18205,13:tram_standing,15:metroK_standing,+,0.44
18206,13:tram_standing,13:tram_standing, ,0.47
18207,13:tram_standing,15:metroK_standing,+,0.46
18208,13:tram_standing,15:metroK_standing,+,0.41
18209,13:tram_standing,15:metroK_standing,+,0.39
18210,13:tram_standing,15:metroK_standing,+,0.36
18211,13:tram_standing,13:tram_standing, ,0.51
18212,13:tram_standing,13:tram_standing, ,0.48
18213,13:tram_standing,15:metroK_standing,+,0.44
18214,13:tram_standing,13:tram_standing, ,0.39
18215,13:tram_standing,15:metroK_standing,+,0.5
18216,13:tram_standing,15:metroK_standing,+,0.45
18217,13:tram_standing,13:tram_standing, ,0.45
18218,13:tram_standing,13:tram_standing, ,0.41
18219,13:tram_standing,15:metroK_standing,+,0.58
18220,13:tram_standing,15:metroK_standing,+,0.57
18221,13:tram_standing,15:metroK_standing,+,0.59
18222,13:tram_standing,15:metroK_standing,+,0.44
18223,13:tram_standing,15:metroK_standing,+,0.4
18224,13:tram_standing,15:metroK_standing,+,0.45
18225,13:tram_standing,15:metroK_standing,+,0.52
18226,13:tram_standing,13:tram_standing, ,0.46
18227,13:tram_standing,13:tram_standing, ,0.43
18228,13:tram_standing,15:metroK_standing,+,0.41
18229,13:tram_standing,13:tram_standing, ,0.44
18230,13:tram_standing,15:metroK_standing,+,0.51
18231,13:tram_standing,15:metroK_standing,+,0.58
18232,13:tram_standing,15:metroK_standing,+,0.4
18233,13:tram_standing,13:tram_standing, ,0.42
18234,13:tram_standing,13:tram_standing, ,0.42
18235,13:tram_standing,13:tram_standing, ,0.5
18236,13:tram_standing,13:tram_standing, ,0.43
18237,13:tram_standing,13:tram_standing, ,0.47
18238,13:tram_standing,13:tram_standing, ,0.46
18239,13:tram_standing,13:tram_standing, ,0.44
18240,13:tram_standing,13:tram_standing, ,0.47
18241,13:tram_standing,13:tram_standing, ,0.51
18242,13:tram_standing,13:tram_standing, ,0.45
18243,13:tram_standing,13:tram_standing, ,0.46
18244,13:tram_standing,13:tram_standing, ,0.39
18245,13:tram_standing,13:tram_standing, ,0.47
18246,13:tram_standing,15:metroK_standing,+,0.46
18247,13:tram_standing,15:metroK_standing,+,0.69
18248,13:tram_standing,15:metroK_standing,+,0.53
18249,13:tram_standing,15:metroK_standing,+,0.46
18250,13:tram_standing,15:metroK_standing,+,0.38
18251,13:tram_standing,15:metroK_standing,+,0.48
18252,13:tram_standing,15:metroK_standing,+,0.47
18253,13:tram_standing,15:metroK_standing,+,0.27
18254,13:tram_standing,13:tram_standing, ,0.48
18255,13:tram_standing,13:tram_standing, ,0.43
18256,13:tram_standing,15:metroK_standing,+,0.53
18257,13:tram_standing,15:metroK_standing,+,0.47
18258,13:tram_standing,13:tram_standing, ,0.33
18259,13:tram_standing,13:tram_standing, ,0.4
18260,13:tram_standing,15:metroK_standing,+,0.5
18261,13:tram_standing,15:metroK_standing,+,0.58
18262,13:tram_standing,15:metroK_standing,+,0.47
18263,13:tram_standing,13:tram_standing, ,0.49
18264,13:tram_standing,13:tram_standing, ,0.43
18265,13:tram_standing,15:metroK_standing,+,0.5
18266,13:tram_standing,15:metroK_standing,+,0.48
18267,13:tram_standing,15:metroK_standing,+,0.4
18268,13:tram_standing,13:tram_standing, ,0.53
18269,13:tram_standing,13:tram_standing, ,0.44
18270,13:tram_standing,13:tram_standing, ,0.46
18271,13:tram_standing,13:tram_standing, ,0.51
18272,13:tram_standing,13:tram_standing, ,0.5
18273,13:tram_standing,7:metroH_sitting,+,0.31
18274,13:tram_standing,7:metroH_sitting,+,0.35
18275,13:tram_standing,13:tram_standing, ,0.32
18276,13:tram_standing,13:tram_standing, ,0.39
18277,13:tram_standing,13:tram_standing, ,0.5
18278,13:tram_standing,13:tram_standing, ,0.53
18279,13:tram_standing,13:tram_standing, ,0.52
18280,13:tram_standing,13:tram_standing, ,0.44
18281,13:tram_standing,15:metroK_standing,+,0.43
18282,13:tram_standing,15:metroK_standing,+,0.5
18283,13:tram_standing,15:metroK_standing,+,0.61
18284,13:tram_standing,15:metroK_standing,+,0.64
18285,13:tram_standing,15:metroK_standing,+,0.47
18286,13:tram_standing,13:tram_standing, ,0.4
18287,13:tram_standing,15:metroK_standing,+,0.38
18288,13:tram_standing,13:tram_standing, ,0.49
18289,13:tram_standing,13:tram_standing, ,0.36
18290,13:tram_standing,13:tram_standing, ,0.56
18291,13:tram_standing,13:tram_standing, ,0.55
18292,13:tram_standing,13:tram_standing, ,0.53
18293,13:tram_standing,15:metroK_standing,+,0.42
18294,13:tram_standing,15:metroK_standing,+,0.42
18295,13:tram_standing,13:tram_standing, ,0.46
18296,13:tram_standing,13:tram_standing, ,0.44
18297,13:tram_standing,13:tram_standing, ,0.41
18298,13:tram_standing,15:metroK_standing,+,0.45
18299,13:tram_standing,15:metroK_standing,+,0.47
18300,13:tram_standing,15:metroK_standing,+,0.56
18301,13:tram_standing,13:tram_standing, ,0.74
18302,13:tram_standing,13:tram_standing, ,0.5
18303,13:tram_standing,13:tram_standing, ,0.43
18304,13:tram_standing,15:metroK_standing,+,0.35
18305,13:tram_standing,15:metroK_standing,+,0.45
18306,13:tram_standing,15:metroK_standing,+,0.6
18307,13:tram_standing,15:metroK_standing,+,0.55
18308,13:tram_standing,15:metroK_standing,+,0.48
18309,13:tram_standing,13:tram_standing, ,0.61
18310,13:tram_standing,13:tram_standing, ,0.47
18311,13:tram_standing,13:tram_standing, ,0.35
18312,13:tram_standing,13:tram_standing, ,0.39
18313,13:tram_standing,13:tram_standing, ,0.44
18314,13:tram_standing,15:metroK_standing,+,0.48
18315,13:tram_standing,15:metroK_standing,+,0.6
18316,13:tram_standing,15:metroK_standing,+,0.57
18317,13:tram_standing,15:metroK_standing,+,0.64
18318,13:tram_standing,15:metroK_standing,+,0.45
18319,13:tram_standing,13:tram_standing, ,0.36
18320,13:tram_standing,13:tram_standing, ,0.45
18321,13:tram_standing,13:tram_standing, ,0.46
18322,13:tram_standing,15:metroK_standing,+,0.52
18323,13:tram_standing,15:metroK_standing,+,0.56
18324,13:tram_standing,15:metroK_standing,+,0.5
18325,13:tram_standing,15:metroK_standing,+,0.48
18326,13:tram_standing,15:metroK_standing,+,0.51
18327,13:tram_standing,13:tram_standing, ,0.47
18328,13:tram_standing,13:tram_standing, ,0.42
18329,13:tram_standing,15:metroK_standing,+,0.4
18330,13:tram_standing,13:tram_standing, ,0.46
18331,13:tram_standing,13:tram_standing, ,0.4
18332,13:tram_standing,15:metroK_standing,+,0.38
18333,13:tram_standing,15:metroK_standing,+,0.45
18334,13:tram_standing,15:metroK_standing,+,0.39
18335,13:tram_standing,13:tram_standing, ,0.43
18336,13:tram_standing,13:tram_standing, ,0.47
18337,13:tram_standing,15:metroK_standing,+,0.53
18338,13:tram_standing,13:tram_standing, ,0.36
18339,13:tram_standing,15:metroK_standing,+,0.38
18340,13:tram_standing,15:metroK_standing,+,0.27
18341,13:tram_standing,13:tram_standing, ,0.35
18342,13:tram_standing,13:tram_standing, ,0.51
18343,13:tram_standing,13:tram_standing, ,0.42
18344,13:tram_standing,15:metroK_standing,+,0.44
18345,13:tram_standing,15:metroK_standing,+,0.5
18346,13:tram_standing,15:metroK_standing,+,0.4
18347,13:tram_standing,15:metroK_standing,+,0.46
18348,13:tram_standing,15:metroK_standing,+,0.33
18349,13:tram_standing,15:metroK_standing,+,0.43
18350,13:tram_standing,13:tram_standing, ,0.34
18351,13:tram_standing,15:metroK_standing,+,0.39
18352,13:tram_standing,15:metroK_standing,+,0.35
18353,13:tram_standing,14:metroH_standing,+,0.3
18354,13:tram_standing,15:metroK_standing,+,0.46
18355,13:tram_standing,15:metroK_standing,+,0.61
18356,13:tram_standing,15:metroK_standing,+,0.56
18357,13:tram_standing,15:metroK_standing,+,0.42
18358,13:tram_standing,15:metroK_standing,+,0.42
18359,13:tram_standing,15:metroK_standing,+,0.47
18360,13:tram_standing,15:metroK_standing,+,0.36
18361,13:tram_standing,15:metroK_standing,+,0.5
18362,13:tram_standing,15:metroK_standing,+,0.61
18363,13:tram_standing,15:metroK_standing,+,0.41
18364,13:tram_standing,13:tram_standing, ,0.41
18365,13:tram_standing,15:metroK_standing,+,0.46
18366,13:tram_standing,13:tram_standing, ,0.42
18367,13:tram_standing,15:metroK_standing,+,0.64
18368,13:tram_standing,15:metroK_standing,+,0.48
18369,13:tram_standing,13:tram_standing, ,0.44
18370,13:tram_standing,15:metroK_standing,+,0.3
18371,13:tram_standing,15:metroK_standing,+,0.36
18372,13:tram_standing,15:metroK_standing,+,0.37
