ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.747,-14.876,4.67,-0.389,-0.613,1.724,-3.1,44.2,-16.3,87607,2016-08-02 15:30:56:511
0.028,-9.658,-1.24,0.697,2.297,0.33,-3.3,43.4,-17.9,87708,2016-08-02 15:30:56:612
0.028,-9.658,-1.24,0.697,2.297,0.33,-3.3,43.4,-17.9,87808,2016-08-02 15:30:56:712
2.103,-12.353,-1.906,-0.674,0.808,-0.231,2.6,38.8,-24.4,87907,2016-08-02 15:30:56:811
2.103,-12.353,-1.906,-0.674,0.808,-0.231,2.6,38.8,-24.4,88006,2016-08-02 15:30:56:910
-1.416,-11.299,-3.024,-1.012,3.367,-1.565,7.0,36.2,-28.3,88108,2016-08-02 15:30:57:012
-1.416,-11.299,-3.024,-1.012,3.367,-1.565,7.0,36.2,-28.3,88208,2016-08-02 15:30:57:112
-2.544,-2.192,0.998,-1.012,3.367,-1.565,5.0,39.1,-23.6,88308,2016-08-02 15:30:57:212
-6.895,-11.3,-1.91,-0.566,-0.279,-0.321,5.0,39.1,-23.6,88409,2016-08-02 15:30:57:313
-6.895,-11.3,-1.91,-0.566,-0.279,-0.321,0.1,43.9,-17.5,88509,2016-08-02 15:30:57:413
2.941,-18.064,2.034,0.314,0.142,1.857,0.1,43.9,-17.5,88607,2016-08-02 15:30:57:511
2.941,-18.064,2.034,0.314,0.142,1.857,-1.0,44.8,-16.3,88708,2016-08-02 15:30:57:612
1.753,-9.958,-1.684,0.314,0.142,1.857,-1.0,44.8,-16.3,88808,2016-08-02 15:30:57:712
1.753,-9.958,-1.684,0.829,1.134,0.876,4.1,40.6,-22.9,88909,2016-08-02 15:30:57:813
1.144,-12.183,1.525,0.829,1.134,0.876,4.1,40.6,-22.9,89008,2016-08-02 15:30:57:912
1.144,-12.183,1.525,-3.217,0.33,-1.513,9.5,35.9,-28.9,89109,2016-08-02 15:30:58:013
-3.226,-13.415,-3.469,-3.217,0.33,-1.513,9.5,35.9,-28.9,89208,2016-08-02 15:30:58:112
-3.468,-3.084,1.142,-0.385,-2.472,-0.366,8.6,36.7,-26.4,89308,2016-08-02 15:30:58:212
-3.468,-3.084,1.142,-0.385,-2.472,-0.366,8.6,36.7,-26.4,89409,2016-08-02 15:30:58:313
2.962,-7.702,-5.197,-0.385,-2.472,-0.366,3.5,41.5,-20.0,89507,2016-08-02 15:30:58:411
2.962,-7.702,-5.197,-0.25,0.278,0.837,3.5,41.5,-20.0,89608,2016-08-02 15:30:58:512
-3.651,-8.325,4.143,-0.25,0.278,0.837,-0.2,44.6,-16.8,89708,2016-08-02 15:30:58:612
-3.651,-8.325,4.143,2.004,-0.093,-0.127,-0.2,44.6,-16.8,89808,2016-08-02 15:30:58:712
-3.346,-9.812,-0.91,2.004,-0.093,-0.127,-0.2,44.6,-16.8,89908,2016-08-02 15:30:58:812
-3.346,-9.812,-0.91,2.004,-0.093,-0.127,3.5,41.5,-21.9,90010,2016-08-02 15:30:58:914
0.585,-12.905,-3.288,0.171,0.01,0.041,3.5,41.5,-21.9,90108,2016-08-02 15:30:59:012
-5.924,-17.847,-0.07,0.171,0.01,0.041,9.0,36.4,-28.0,90208,2016-08-02 15:30:59:112
-5.924,-17.847,-0.07,-1.559,1.92,-3.311,9.0,36.4,-28.0,90308,2016-08-02 15:30:59:212
-1.815,-0.891,0.666,-1.559,1.92,-3.311,10.4,36.2,-27.0,90408,2016-08-02 15:30:59:312
-1.815,-0.891,0.666,-0.065,-1.035,-0.516,10.4,36.2,-27.0,90508,2016-08-02 15:30:59:412
3.713,-15.683,-19.589,-0.065,-1.035,-0.516,3.5,40.8,-12.9,90610,2016-08-02 15:30:59:514
3.713,-15.683,-19.589,-0.065,-1.035,-0.516,3.5,40.8,-12.9,90708,2016-08-02 15:30:59:612
-0.372,-13.607,-3.833,2.292,1.013,1.001,-4.5,46.0,2.9,90808,2016-08-02 15:30:59:712
-0.372,-13.607,-3.833,2.292,1.013,1.001,-4.5,46.0,2.9,90911,2016-08-02 15:30:59:815
0.842,-9.068,-2.604,1.412,0.266,1.06,-4.8,45.7,2.1,91007,2016-08-02 15:30:59:911
-1.954,-9.699,-2.462,1.412,0.266,1.06,-4.8,45.7,2.1,91108,2016-08-02 15:31:00:012
-1.954,-9.699,-2.462,1.412,0.266,1.06,1.3,43.6,-11.9,91210,2016-08-02 15:31:00:114
0.321,-11.334,-0.687,0.735,-0.355,0.461,1.3,43.6,-11.9,91308,2016-08-02 15:31:00:212
0.321,-11.334,-0.687,0.735,-0.355,0.461,8.6,37.9,-26.6,91408,2016-08-02 15:31:00:312
-4.253,-17.306,1.667,-2.524,0.636,-1.244,8.6,37.9,-26.6,91511,2016-08-02 15:31:00:415
-4.253,-17.306,1.667,-2.524,0.636,-1.244,10.8,35.2,-30.0,91608,2016-08-02 15:31:00:512
-0.075,-3.907,0.593,0.422,-2.487,0.155,10.8,35.2,-30.0,91708,2016-08-02 15:31:00:612
-0.075,-3.907,0.593,0.422,-2.487,0.155,7.2,38.4,-24.8,91811,2016-08-02 15:31:00:715
3.587,-12.17,-7.873,0.422,-2.487,0.155,7.2,38.4,-24.8,91909,2016-08-02 15:31:00:813
-2.438,-5.565,3.345,-0.55,-0.969,0.963,1.9,43.6,-19.0,92006,2016-08-02 15:31:00:910
-2.438,-5.565,3.345,-0.55,-0.969,0.963,1.9,43.6,-19.0,92110,2016-08-02 15:31:01:014
-1.731,-9.503,2.3,0.918,1.086,0.058,-0.8,44.6,-18.1,92208,2016-08-02 15:31:01:112
-1.731,-9.503,2.3,0.918,1.086,0.058,-0.8,44.6,-18.1,92308,2016-08-02 15:31:01:212
2.014,-12.251,-1.975,0.918,1.086,0.058,1.6,41.6,-23.3,92411,2016-08-02 15:31:01:315
2.014,-12.251,-1.975,-0.502,0.822,-0.076,1.6,41.6,-23.3,92509,2016-08-02 15:31:01:413
-4.186,-14.368,4.079,-0.502,0.822,-0.076,5.9,37.2,-29.0,92607,2016-08-02 15:31:01:511
-4.186,-14.368,4.079,-1.032,3.063,-1.123,5.9,37.2,-29.0,92707,2016-08-02 15:31:01:611
-0.685,-4.82,0.798,-1.032,3.063,-1.123,5.8,37.9,-27.7,92808,2016-08-02 15:31:01:712
5.198,-19.609,-10.386,1.086,-0.601,0.991,5.8,37.9,-27.7,92908,2016-08-02 15:31:01:812
5.198,-19.609,-10.386,1.086,-0.601,0.991,1.3,42.4,-21.1,93008,2016-08-02 15:31:01:912
-4.602,-7.63,-3.798,1.086,-0.601,0.991,1.3,42.4,-21.1,93108,2016-08-02 15:31:02:012
-4.602,-7.63,-3.798,1.177,1.745,1.317,-2.6,45.0,-16.8,93208,2016-08-02 15:31:02:112
-4.055,-8.383,-0.775,1.177,1.745,1.317,-2.6,45.0,-16.8,93308,2016-08-02 15:31:02:212
-4.055,-8.383,-0.775,0.544,0.668,1.18,-0.2,42.8,-20.6,93408,2016-08-02 15:31:02:312
3.878,-9.948,-0.142,0.544,0.668,1.18,-0.2,42.8,-20.6,93508,2016-08-02 15:31:02:412
-3.107,-14.637,-1.125,-2.722,-0.229,-1.153,5.0,39.0,-26.1,93608,2016-08-02 15:31:02:512
-3.107,-14.637,-1.125,-2.722,-0.229,-1.153,5.0,39.0,-26.1,93708,2016-08-02 15:31:02:612
1.228,-7.995,-0.525,-2.722,-0.229,-1.153,7.0,38.2,-26.9,93807,2016-08-02 15:31:02:711
1.228,-7.995,-0.525,-1.088,-0.446,-0.77,7.0,38.2,-26.9,93908,2016-08-02 15:31:02:812
-3.196,-12.222,-4.661,-1.088,-0.446,-0.77,2.8,41.6,-20.6,94007,2016-08-02 15:31:02:911
-3.196,-12.222,-4.661,-0.347,0.75,-0.573,2.8,41.6,-20.6,94108,2016-08-02 15:31:03:012
-2.394,-17.298,1.593,-0.347,0.75,-0.573,-3.0,45.0,-15.1,94208,2016-08-02 15:31:03:112
-2.394,-17.298,1.593,-0.347,0.75,-0.573,-3.0,45.0,-15.1,94309,2016-08-02 15:31:03:213
3.352,-8.126,-4.313,3.255,1.027,0.304,-3.0,45.0,-15.1,94409,2016-08-02 15:31:03:313
3.352,-8.126,-4.313,3.255,1.027,0.304,-4.2,44.4,-16.7,94509,2016-08-02 15:31:03:413
3.097,-9.946,0.539,0.195,0.207,-0.095,-4.2,44.4,-16.7,94607,2016-08-02 15:31:03:511
0.615,-11.86,-2.613,0.195,0.207,-0.095,-0.8,40.9,-22.6,94708,2016-08-02 15:31:03:612
0.615,-11.86,-2.613,0.195,0.207,-0.095,-0.8,40.9,-22.6,94808,2016-08-02 15:31:03:712
2.017,-8.719,0.724,-1.549,-0.938,-1.141,3.4,38.6,-26.7,94908,2016-08-02 15:31:03:812
2.017,-8.719,0.724,-1.549,-0.938,-1.141,3.4,38.6,-26.7,95008,2016-08-02 15:31:03:912
-3.448,-4.588,-0.19,1.223,-2.739,0.163,2.0,39.8,-22.7,95108,2016-08-02 15:31:04:012
-3.448,-4.588,-0.19,1.223,-2.739,0.163,2.0,39.8,-22.7,95207,2016-08-02 15:31:04:111
-6.958,-19.002,0.115,0.849,1.355,-0.782,-4.0,42.9,-15.4,95307,2016-08-02 15:31:04:211
-6.958,-19.002,0.115,0.849,1.355,-0.782,-4.0,42.9,-15.4,95408,2016-08-02 15:31:04:312
2.713,-10.582,-3.045,0.849,1.355,-0.782,-7.9,43.7,-11.8,95508,2016-08-02 15:31:04:412
0.543,-9.932,-0.612,1.304,1.426,0.472,-7.9,43.7,-11.8,95608,2016-08-02 15:31:04:512
0.543,-9.932,-0.612,1.304,1.426,0.472,-6.4,42.2,-16.5,95706,2016-08-02 15:31:04:610
2.27,-11.726,-4.676,-0.59,0.181,-0.073,-6.4,42.2,-16.5,95808,2016-08-02 15:31:04:712
2.27,-11.726,-4.676,-0.59,0.181,-0.073,-1.9,39.6,-22.8,95907,2016-08-02 15:31:04:811
0.312,-10.687,-0.08,-0.59,0.181,-0.073,-1.9,39.6,-22.8,96008,2016-08-02 15:31:04:912
0.312,-10.687,-0.08,-1.425,0.436,-1.404,-0.6,39.8,-23.0,96108,2016-08-02 15:31:05:012
-4.918,-2.837,1.856,-1.425,0.436,-1.404,-0.6,39.8,-23.0,96208,2016-08-02 15:31:05:112
-4.918,-2.837,1.856,-1.467,-0.568,-0.645,-5.5,41.6,-15.1,96308,2016-08-02 15:31:05:212
0.591,-7.629,3.983,-1.467,-0.568,-0.645,-5.5,41.6,-15.1,96408,2016-08-02 15:31:05:312
-4.293,-18.189,0.293,0.233,-2.03,2.067,-12.4,43.0,-7.2,96508,2016-08-02 15:31:05:412
-4.293,-18.189,0.293,0.233,-2.03,2.067,-12.4,43.0,-7.2,96608,2016-08-02 15:31:05:512
0.655,-9.234,0.976,0.233,-2.03,2.067,-14.3,42.6,-6.3,96708,2016-08-02 15:31:05:612
0.655,-9.234,0.976,0.612,1.196,0.868,-14.3,42.6,-6.3,96808,2016-08-02 15:31:05:712
4.638,-9.783,-1.677,0.612,1.196,0.868,-11.0,42.4,-12.1,96908,2016-08-02 15:31:05:812
4.638,-9.783,-1.677,-2.267,1.471,-1.312,-11.0,42.4,-12.1,97009,2016-08-02 15:31:05:913
-3.926,-11.565,-5.236,-2.267,1.471,-1.312,-7.2,43.0,-15.1,97109,2016-08-02 15:31:06:013
-3.926,-11.565,-5.236,-2.267,1.471,-1.312,-7.2,43.0,-15.1,97208,2016-08-02 15:31:06:112
-2.033,-3.751,0.787,-0.466,-1.577,-0.464,-9.1,43.1,-13.0,97308,2016-08-02 15:31:06:212
1.359,-6.525,-0.019,-0.466,-1.577,-0.464,-9.1,43.1,-13.0,97406,2016-08-02 15:31:06:310
1.359,-6.525,-0.019,0.415,-1.878,0.139,-13.7,42.7,-6.5,97508,2016-08-02 15:31:06:412
-0.781,-5.957,6.641,0.415,-1.878,0.139,-13.7,42.7,-6.5,97607,2016-08-02 15:31:06:511
-0.781,-5.957,6.641,0.951,-1.719,-0.178,-16.7,42.4,-3.1,97708,2016-08-02 15:31:06:612
-3.312,-9.205,-1.784,0.951,-1.719,-0.178,-16.7,42.4,-3.1,97808,2016-08-02 15:31:06:712
-3.312,-9.205,-1.784,0.951,-1.719,-0.178,-14.5,42.9,-5.4,97908,2016-08-02 15:31:06:812
4.487,-12.306,0.689,-0.432,0.284,0.407,-14.5,42.9,-5.4,98008,2016-08-02 15:31:06:912
4.487,-12.306,0.689,-0.432,0.284,0.407,-11.2,43.4,-9.3,98108,2016-08-02 15:31:07:012
-2.138,-11.697,0.521,-1.068,0.817,-1.366,-11.2,43.4,-9.3,98208,2016-08-02 15:31:07:112
-3.371,-4.46,0.887,-1.068,0.817,-1.366,-11.8,43.1,-6.5,98308,2016-08-02 15:31:07:212
-3.371,-4.46,0.887,-1.068,0.817,-1.366,-11.8,43.1,-6.5,98408,2016-08-02 15:31:07:312
4.293,-11.833,-5.485,1.358,-1.061,1.057,-15.5,41.6,2.1,98508,2016-08-02 15:31:07:412
4.293,-11.833,-5.485,1.358,-1.061,1.057,-15.5,41.6,2.1,98607,2016-08-02 15:31:07:511
-1.546,-2.231,5.173,1.414,1.265,0.103,-18.5,39.5,10.9,98708,2016-08-02 15:31:07:612
-1.546,-2.231,5.173,1.414,1.265,0.103,-18.5,39.5,10.9,98808,2016-08-02 15:31:07:712
-3.633,-9.414,0.915,1.013,1.137,1.06,-17.2,39.7,11.3,98908,2016-08-02 15:31:07:812
-3.633,-9.414,0.915,1.013,1.137,1.06,-17.2,39.7,11.3,99007,2016-08-02 15:31:07:911
2.147,-12.516,0.181,1.013,1.137,1.06,-14.4,42.0,3.8,99107,2016-08-02 15:31:08:011
-3.548,-13.668,-0.179,-3.215,0.372,-1.363,-14.4,42.0,3.8,99208,2016-08-02 15:31:08:112
-3.548,-13.668,-0.179,-3.215,0.372,-1.363,-12.8,43.6,-0.2,99306,2016-08-02 15:31:08:210
-2.499,-3.215,1.336,-0.763,-0.193,-0.657,-12.8,43.6,-0.2,99408,2016-08-02 15:31:08:312
-2.499,-3.215,1.336,-0.763,-0.193,-0.657,-15.2,40.9,5.7,99510,2016-08-02 15:31:08:414
0.184,-5.657,-2.979,-0.763,-0.193,-0.657,-15.2,40.9,5.7,99608,2016-08-02 15:31:08:512
0.184,-5.657,-2.979,0.182,-0.973,0.802,-15.2,40.9,5.7,99708,2016-08-02 15:31:08:612
-2.509,-7.171,3.807,0.182,-0.973,0.802,-18.1,38.4,14.3,99808,2016-08-02 15:31:08:712
-2.509,-7.171,3.807,1.94,0.354,-0.232,-18.1,38.4,14.3,99908,2016-08-02 15:31:08:812
-1.805,-10.331,-1.032,1.94,0.354,-0.232,-18.5,38.3,14.3,100012,2016-08-02 15:31:08:916
-0.913,-12.714,-0.666,-0.045,-0.056,0.13,-18.5,38.3,14.3,100106,2016-08-02 15:31:09:010
-0.913,-12.714,-0.666,-0.045,-0.056,0.13,-15.8,41.7,5.9,100208,2016-08-02 15:31:09:112
-2.604,-13.776,5.698,-0.045,-0.056,0.13,-15.8,41.7,5.9,100308,2016-08-02 15:31:09:212
-2.604,-13.776,5.698,-1.249,-2.142,-1.556,-12.8,44.4,-1.4,100408,2016-08-02 15:31:09:312
-2.174,-4.977,0.693,-1.249,-2.142,-1.556,-12.8,44.4,-1.4,100509,2016-08-02 15:31:09:413
-2.174,-4.977,0.693,1.534,-1.122,0.921,-14.0,42.2,2.9,100608,2016-08-02 15:31:09:512
4.911,-14.601,-8.817,1.534,-1.122,0.921,-14.0,42.2,2.9,100706,2016-08-02 15:31:09:610
4.911,-14.601,-8.817,1.534,-1.122,0.921,-17.3,38.3,12.7,100807,2016-08-02 15:31:09:711
-2.543,-5.18,3.243,1.743,0.547,0.076,-17.3,38.3,12.7,100908,2016-08-02 15:31:09:812
-4.076,-8.505,0.757,1.743,0.547,0.076,-18.7,35.7,18.4,101009,2016-08-02 15:31:09:913
-4.076,-8.505,0.757,1.122,1.151,0.753,-18.7,35.7,18.4,101108,2016-08-02 15:31:10:012
-1.171,-12.738,-1.932,1.122,1.151,0.753,-16.1,39.2,12.3,101208,2016-08-02 15:31:10:112
-1.171,-12.738,-1.932,-1.6,-0.512,-0.62,-16.1,39.2,12.3,101307,2016-08-02 15:31:10:211
-2.495,-16.706,1.915,-1.6,-0.512,-0.62,-13.3,43.1,2.9,101408,2016-08-02 15:31:10:312
-2.495,-16.706,1.915,-1.6,-0.512,-0.62,-13.3,43.1,2.9,101508,2016-08-02 15:31:10:412
2.139,-6.76,-1.535,-1.067,1.606,-1.345,-14.0,43.2,1.0,101606,2016-08-02 15:31:10:510
2.139,-6.76,-1.535,-1.067,1.606,-1.345,-14.0,43.2,1.0,101708,2016-08-02 15:31:10:612
11.898,-19.609,-13.333,-0.889,-1.664,-0.984,-17.1,39.5,7.7,101808,2016-08-02 15:31:10:712
-1.674,-3.516,-2.079,-0.889,-1.664,-0.984,-17.1,39.5,7.7,101907,2016-08-02 15:31:10:811
-1.674,-3.516,-2.079,-0.889,-1.664,-0.984,-20.1,36.8,14.6,102008,2016-08-02 15:31:10:912
-2.805,-7.532,0.32,0.567,-2.158,1.771,-20.1,36.8,14.6,102106,2016-08-02 15:31:11:010
-2.805,-7.532,0.32,0.567,-2.158,1.771,-18.1,39.4,11.6,102207,2016-08-02 15:31:11:111
-0.487,-12.113,-1.333,1.056,0.216,0.468,-18.1,39.4,11.6,102308,2016-08-02 15:31:11:212
-0.487,-12.113,-1.333,1.056,0.216,0.468,-14.9,42.7,3.8,102408,2016-08-02 15:31:11:312
-1.259,-14.794,-2.118,-2.095,0.31,-0.952,-14.9,42.7,3.8,102507,2016-08-02 15:31:11:411
-1.259,-14.794,-2.118,-2.095,0.31,-0.952,-13.6,44.5,-0.7,102609,2016-08-02 15:31:11:513
2.925,-6.871,-2.285,-2.095,0.31,-0.952,-13.6,44.5,-0.7,102708,2016-08-02 15:31:11:612
-0.292,-18.037,-13.911,0.425,-1.556,0.19,-16.9,42.1,3.0,102807,2016-08-02 15:31:11:711
-0.292,-18.037,-13.911,0.425,-1.556,0.19,-16.9,42.1,3.0,102906,2016-08-02 15:31:11:810
-0.543,-5.746,-3.528,-0.291,0.125,0.058,-20.0,39.7,10.0,103008,2016-08-02 15:31:11:912
-0.543,-5.746,-3.528,-0.291,0.125,0.058,-20.0,39.7,10.0,103107,2016-08-02 15:31:12:011
-3.06,-6.556,-2.274,-0.291,0.125,0.058,-19.6,40.0,11.0,103208,2016-08-02 15:31:12:112
-3.06,-6.556,-2.274,0.977,1.059,0.502,-19.6,40.0,11.0,103308,2016-08-02 15:31:12:212
1.583,-11.54,1.079,0.977,1.059,0.502,-16.3,42.9,5.7,103407,2016-08-02 15:31:12:311
1.583,-11.54,1.079,-0.375,-0.008,-0.546,-16.3,42.9,5.7,103508,2016-08-02 15:31:12:412
-1.409,-14.67,-1.031,-0.375,-0.008,-0.546,-13.7,44.8,1.1,103609,2016-08-02 15:31:12:513
2.174,-8.256,-1.478,-1.518,0.564,-1.378,-13.7,44.8,1.1,103707,2016-08-02 15:31:12:611
2.174,-8.256,-1.478,-1.518,0.564,-1.378,-15.4,43.2,1.8,103808,2016-08-02 15:31:12:712
-0.929,-8.997,-6.816,-1.518,0.564,-1.378,-15.4,43.2,1.8,103906,2016-08-02 15:31:12:810
-0.929,-8.997,-6.816,-0.577,-0.393,-0.278,-18.3,39.7,10.2,104007,2016-08-02 15:31:12:911
2.807,-9.502,5.668,-0.577,-0.393,-0.278,-18.3,39.7,10.2,104106,2016-08-02 15:31:13:010
2.807,-9.502,5.668,0.367,-0.422,2.517,-18.3,39.7,10.2,104208,2016-08-02 15:31:13:112
1.734,-6.236,-3.75,0.367,-0.422,2.517,-20.2,37.8,14.9,104307,2016-08-02 15:31:13:211
1.734,-6.236,-3.75,0.367,-0.422,2.517,-20.2,37.8,14.9,104408,2016-08-02 15:31:13:312
1.333,-9.558,0.397,0.912,0.56,0.919,-18.1,40.0,11.1,104508,2016-08-02 15:31:13:412
1.606,-11.621,-2.899,0.912,0.56,0.919,-18.1,40.0,11.1,104607,2016-08-02 15:31:13:511
1.606,-11.621,-2.899,-3.087,-0.154,-1.364,-15.0,43.2,1.9,104709,2016-08-02 15:31:13:613
2.239,-7.994,1.237,-3.087,-0.154,-1.364,-15.0,43.2,1.9,104809,2016-08-02 15:31:13:713
2.239,-7.994,1.237,-0.23,-1.721,-0.559,-14.1,44.2,-0.4,104906,2016-08-02 15:31:13:810
-1.74,-4.01,-1.091,-0.23,-1.721,-0.559,-14.1,44.2,-0.4,105008,2016-08-02 15:31:13:912
-1.74,-4.01,-1.091,-0.23,-1.721,-0.559,-16.7,41.0,6.1,105108,2016-08-02 15:31:14:012
-7.14,-12.357,0.919,-0.266,-0.794,0.879,-16.7,41.0,6.1,105207,2016-08-02 15:31:14:111
-7.14,-12.357,0.919,-0.266,-0.794,0.879,-19.3,38.1,15.2,105308,2016-08-02 15:31:14:212
1.113,-18.14,2.525,2.001,1.797,-0.029,-19.3,38.1,15.2,105408,2016-08-02 15:31:14:312
0.897,-9.858,-0.942,2.001,1.797,-0.029,-18.3,38.5,16.2,105506,2016-08-02 15:31:14:410
0.897,-9.858,-0.942,2.001,1.797,-0.029,-18.3,38.5,16.2,105607,2016-08-02 15:31:14:511
1.932,-12.543,-3.938,0.257,-0.243,-0.036,-15.9,41.5,8.5,105706,2016-08-02 15:31:14:610
1.932,-12.543,-3.938,0.257,-0.243,-0.036,-15.9,41.5,8.5,105807,2016-08-02 15:31:14:711
-4.052,-11.162,-0.505,-1.411,-1.651,-1.229,-13.4,44.3,-0.5,105910,2016-08-02 15:31:14:814
-4.052,-11.162,-0.505,-1.411,-1.651,-1.229,-13.4,44.3,-0.5,106008,2016-08-02 15:31:14:912
-3.098,-1.925,1.308,1.871,-1.131,0.628,-15.0,42.8,1.0,106106,2016-08-02 15:31:15:010
-3.098,-1.925,1.308,1.871,-1.131,0.628,-15.0,42.8,1.0,106208,2016-08-02 15:31:15:112
-5.808,-8.627,-0.696,1.871,-1.131,0.628,-18.4,39.5,9.7,106307,2016-08-02 15:31:15:211
-5.808,-8.627,-0.696,1.092,1.273,-0.194,-18.4,39.5,9.7,106406,2016-08-02 15:31:15:310
-0.676,-19.276,4.084,1.092,1.273,-0.194,-20.8,36.9,15.5,106508,2016-08-02 15:31:15:412
-0.153,-9.503,-1.032,1.159,1.217,0.68,-20.8,36.9,15.5,106608,2016-08-02 15:31:15:512
-0.153,-9.503,-1.032,1.159,1.217,0.68,-18.6,39.1,11.2,106707,2016-08-02 15:31:15:611
2.886,-11.861,1.907,1.159,1.217,0.68,-18.6,39.1,11.2,106808,2016-08-02 15:31:15:712
2.886,-11.861,1.907,-0.754,-0.937,-0.364,-15.1,41.6,2.6,106908,2016-08-02 15:31:15:812
-5.103,-13.454,3.442,-0.754,-0.937,-0.364,-15.1,41.6,2.6,107006,2016-08-02 15:31:15:910
-5.103,-13.454,3.442,-1.002,0.565,-1.14,-13.7,43.2,-2.3,107108,2016-08-02 15:31:16:012
-1.474,-5.325,-0.661,-1.002,0.565,-1.14,-13.7,43.2,-2.3,107208,2016-08-02 15:31:16:112
-1.474,-5.325,-0.661,-1.002,0.565,-1.14,-16.1,41.0,3.8,107307,2016-08-02 15:31:16:211
5.411,-14.654,-7.999,-0.481,-0.501,-0.125,-16.1,41.0,3.8,107406,2016-08-02 15:31:16:310
-4.55,-4.495,-1.555,-0.481,-0.501,-0.125,-18.7,38.3,12.7,107508,2016-08-02 15:31:16:412
-4.55,-4.495,-1.555,1.892,2.768,0.898,-18.7,38.3,12.7,107606,2016-08-02 15:31:16:510
-2.031,-7.233,-1.327,1.892,2.768,0.898,-18.4,37.9,15.6,107708,2016-08-02 15:31:16:612
-2.031,-7.233,-1.327,0.66,-0.198,0.564,-18.4,37.9,15.6,107808,2016-08-02 15:31:16:712
-0.398,-9.629,2.744,0.66,-0.198,0.564,-16.4,40.9,11.1,107908,2016-08-02 15:31:16:812
-0.398,-9.629,2.744,0.66,-0.198,0.564,-16.4,40.9,11.1,108008,2016-08-02 15:31:16:912
1.81,-12.822,-0.387,-0.525,0.011,0.113,-13.6,44.8,1.9,108108,2016-08-02 15:31:17:012
1.81,-12.822,-0.387,-0.525,0.011,0.113,-13.6,44.8,1.9,108207,2016-08-02 15:31:17:111
-0.709,-12.342,-1.667,-1.121,1.62,-1.69,-13.7,45.7,1.7,108308,2016-08-02 15:31:17:212
-1.7,-3.185,-0.894,-1.121,1.62,-1.69,-13.7,45.7,1.7,108408,2016-08-02 15:31:17:312
-1.7,-3.185,-0.894,0.352,-0.647,0.055,-17.6,40.9,9.2,108509,2016-08-02 15:31:17:413
-3.354,-16.862,-4.084,0.352,-0.647,0.055,-17.6,40.9,9.2,108607,2016-08-02 15:31:17:511
-3.354,-16.862,-4.084,0.352,-0.647,0.055,-21.2,35.0,20.6,108707,2016-08-02 15:31:17:611
7.704,-19.609,-0.89,1.787,0.875,0.737,-21.2,35.0,20.6,108808,2016-08-02 15:31:17:712
7.704,-19.609,-0.89,1.787,0.875,0.737,-21.8,33.3,20.9,108908,2016-08-02 15:31:17:812
0.19,-9.193,-0.64,0.86,0.099,0.345,-21.8,33.3,20.9,109007,2016-08-02 15:31:17:911
0.19,-9.193,-0.64,0.86,0.099,0.345,-19.1,37.7,14.6,109107,2016-08-02 15:31:18:011
1.214,-9.193,-0.783,0.86,0.099,0.345,-19.1,37.7,14.6,109208,2016-08-02 15:31:18:112
-2.136,-12.239,-3.427,-0.419,-0.194,-0.122,-15.3,42.5,5.0,109307,2016-08-02 15:31:18:211
-2.136,-12.239,-3.427,-0.419,-0.194,-0.122,-15.3,42.5,5.0,109409,2016-08-02 15:31:18:313
1.445,-9.091,-0.122,-1.061,1.551,-1.3,-15.3,42.5,5.0,109509,2016-08-02 15:31:18:413
1.445,-9.091,-0.122,-1.061,1.551,-1.3,-13.6,42.4,5.5,109609,2016-08-02 15:31:18:513
-0.252,-6.055,-3.102,-1.061,1.551,-1.3,-13.6,42.4,5.5,109709,2016-08-02 15:31:18:613
-0.252,-6.055,-3.102,0.492,-0.422,0.521,-15.7,38.9,11.1,109808,2016-08-02 15:31:18:712
-0.015,-9.407,3.46,0.492,-0.422,0.521,-15.7,38.9,11.1,109908,2016-08-02 15:31:18:812
-0.015,-9.407,3.46,1.131,3.282,2.222,-17.8,35.2,18.6,110009,2016-08-02 15:31:18:913
5.045,-7.936,-5.007,1.131,3.282,2.222,-17.8,35.2,18.6,110108,2016-08-02 15:31:19:012
1.358,-10.477,1.854,0.385,0.566,0.652,-17.0,36.1,19.2,110208,2016-08-02 15:31:19:112
1.358,-10.477,1.854,0.385,0.566,0.652,-17.0,36.1,19.2,110309,2016-08-02 15:31:19:213
2.216,-12.511,-0.611,0.385,0.566,0.652,-14.6,39.3,12.9,110408,2016-08-02 15:31:19:312
2.216,-12.511,-0.611,-1.325,0.704,-0.516,-14.6,39.3,12.9,110508,2016-08-02 15:31:19:412
-5.059,-12.641,-2.095,-1.325,0.704,-0.516,-11.6,43.7,5.0,110609,2016-08-02 15:31:19:513
-5.059,-12.641,-2.095,-0.314,1.036,-1.759,-11.6,43.7,5.0,110706,2016-08-02 15:31:19:610
-2.747,-3.182,0.618,-0.314,1.036,-1.759,-13.3,42.2,6.0,110808,2016-08-02 15:31:19:712
1.301,-11.957,-7.014,-0.892,-1.987,-0.539,-13.3,42.2,6.0,110911,2016-08-02 15:31:19:815
